inn,name,activity,city,create_date,reg_date,last_tender_date,contract_value,staff,ban,bidding_num,wins_num,not_executed_contracts,terminated_contracts,likelihood_of_problems,geo_lat,geo_lon
123456793535,ООО Лютик,Поставка рогов,Суоярви,2018-05-01 07:44:34,2021-09-27 20:34:58,2022-05-15 09:50:11,7558984,375,0,42,3,0,0,0.02903218893642978,62.0787293,32.3499386
123456793536,НКО Детство,Поставка рогов,Краснослободск,2005-10-18 13:56:59,2019-05-11 20:25:25,2019-09-27 18:18:47,4939913,1772,0,74,21,0,0,0.5005192225183058,48.7068721,44.5630857
123456793536,НКО Детство,Поставка рогов,Краснослободск,2005-10-18 13:56:59,2019-05-11 20:25:25,2019-09-27 18:18:47,4939913,1772,0,74,21,0,0,0.5005192225183058,54.4248207,43.7845011
123456793537,ОАО Дежавю,Поставка рогов,Вельск,2021-12-29 20:23:55,2022-05-11 17:30:11,2023-02-04 16:10:41,6865675,391,1,66,48,0,0,0.0711885404900674,61.066,42.1032789
123456793538,ЗАО Восход,Поставка копыт,Бронницы,2021-08-31 20:44:43,2023-01-02 10:49:15,2023-03-26 23:54:22,5360280,205,0,36,26,0,0,0.15896478163978933,55.4255379,38.264145
123456793539,ЗАО Затейник,Поставка копыт,Городец,2020-08-18 04:44:08,2022-11-16 04:45:11,2022-12-05 14:08:23,7547740,563,0,103,60,0,0,0.49749168488455253,56.6449218,43.4723104
123456793540,КФХ Одуванчик,Поставка рогов,Курлово,2015-04-20 15:56:29,2022-11-04 23:13:22,2022-12-22 10:34:01,25899,1662,0,13,2,0,0,0.4263431649620122,55.452698,40.6124108
123456793541,ОАО Тополино,Стрижка терьеров,Сорочинск,2022-12-08 16:20:35,2023-03-23 19:39:11,2023-03-25 15:37:43,799253,642,0,10,1,0,0,0.05325215601360256,52.426685,53.1542745
123456793542,НКО Формула настроения,Стрижка терьеров,Голицыно,2006-01-14 12:08:47,2017-08-17 21:16:37,2019-02-21 11:37:41,7874240,550,0,68,44,0,0,0.9236516855210296,55.6190582,36.9856793
123456793543,НКО Арт-Микс,Стрижка терьеров,Кисловодск,2017-09-21 07:20:25,2021-11-15 09:45:58,2021-11-22 14:27:23,3898389,1427,0,102,37,0,1,0.6943294612451036,43.9052044,42.7168721
123456793544,ООО Машенька,Поставка рогов,Приморско-Ахтарск,2022-02-21 21:02:20,2022-03-04 22:19:07,2022-05-11 06:55:28,2186231,481,0,78,23,0,0,0.03310084844896111,46.0515432,38.1704875
123456793545,КФХ Удачный праздник,Поставка рогов,Сухиничи,2022-07-24 22:50:00,2022-10-02 10:02:49,2023-02-03 14:21:34,7049357,1339,0,1,0,0,0,0.24667964413524357,54.097296,35.3443568
123456793546,ОАО Умка,Поставка рогов,Заинск,2016-10-25 00:23:25,2020-04-19 18:02:03,2021-03-27 14:08:43,6748521,1142,0,85,0,0,2,0.6820950457744268,55.299053,52.0062972
123456793547,ОАО Мандарин,Поставка рогов,Знаменск,2019-08-22 18:18:39,2021-01-31 11:59:25,2021-02-13 09:09:07,7413668,1499,0,11,10,2,2,0.32247316862414155,48.5866291,45.7368019
123456793548,ООО Корпорация позитива,Поставка рогов,Челябинск,2003-02-04 04:59:02,2007-03-29 05:27:13,2012-04-06 20:13:11,4857511,1432,0,96,59,0,0,0.34778089130664247,55.1602624,61.4008078
123456793549,КФХ Арт Мажор,Поставка рогов,Майкоп,1999-10-30 09:18:34,2000-09-22 17:44:51,2005-04-20 19:02:38,9271328,1673,0,70,48,0,0,0.7799402088429218,44.6098268,40.1006606
123456793550,НКО Аншлаг,Стрижка терьеров,Миньяр,2016-07-02 06:46:33,2023-01-08 00:50:14,2023-01-30 11:35:43,8820298,855,0,11,9,1,0,0.4858615381860599,55.0709557,57.548478
123456793551,ОАО Попрыгушки,Стрижка терьеров,Кумертау,2013-07-20 15:16:44,2017-05-27 09:23:13,2018-06-30 22:59:09,3332226,897,0,93,30,0,5,0.5025434903766587,52.7564939,55.7970197
123456793552,ОАО Ивушка,Поставка копыт,Урень,2015-06-22 07:30:00,2016-02-12 16:05:31,2022-10-22 04:05:11,507926,248,0,60,15,0,0,0.5618078276953863,57.4612572,45.7833293
123456793553,НКО Невская феерия,Стрижка терьеров,Зерноград,1999-06-17 13:25:06,2021-11-08 10:35:47,2023-01-31 07:28:10,8317739,62,0,101,1,0,1,0.8506233597550175,46.8495958,40.312837
123456793554,КФХ Декарт,Стрижка терьеров,Щелкино,2000-07-25 20:21:28,2011-06-14 03:55:46,2019-05-11 04:19:19,8642039,610,0,15,4,0,0,0.011856586647024936,45.4288991,35.825165
123456793555,ООО Теремок,Стрижка терьеров,Каргат,2010-02-05 13:25:13,2016-12-03 14:43:39,2020-06-05 20:59:03,5932305,1309,0,60,36,1,0,0.11173138019412199,55.1945666,80.2829495
123456793556,ОАО Мята,Стрижка терьеров,Тайшет,2021-06-18 01:07:31,2021-12-14 00:17:17,2022-05-18 20:41:03,6843457,1786,0,96,33,0,0,0.3823510497770811,55.9405334,98.0030145
123456793557,ООО Феерия,Поставка копыт,Маркс,2019-01-23 13:20:55,2019-07-26 00:59:45,2021-12-08 22:37:40,8155830,977,0,12,8,5,0,0.17915413796858692,51.7133337,46.7400339
123456793558,ОАО Абракадабра,Поставка копыт,Осинники,2004-01-22 12:02:28,2020-01-22 04:09:01,2022-05-25 08:19:43,4250910,1305,0,19,2,5,0,0.003999201064328939,53.5988055,87.3371272
123456793559,ЗАО Лилитоп,Поставка копыт,Яранск,2010-10-26 23:55:00,2012-01-28 01:27:44,2022-03-23 02:54:52,6182407,99,0,42,21,0,0,0.06174774471534428,57.3040326,47.8478737
123456793560,ОАО Румяные щечки,Поставка копыт,Тихорецк,2022-11-21 23:24:50,2023-04-01 21:47:25,2023-04-02 03:42:26,2768773,1381,0,29,20,0,0,0.5301851536238703,45.8546345,40.1260267
123456793561,ОАО Жар-птица,Стрижка терьеров,Добрянка,2015-01-08 10:49:28,2016-12-28 11:17:12,2018-07-02 23:18:58,8818267,1980,0,69,34,0,0,0.561822860849854,58.469685,56.4130737
123456793562,НКО Остров сокровищ,Поставка копыт,Гусиноозерск,2014-06-09 04:53:01,2022-05-26 10:57:46,2022-08-05 11:11:06,1166032,206,1,41,14,0,5,0.721423337541912,51.2865048,106.5230319
123456793563,ЗАО Ирис,Стрижка терьеров,Ханты-Мансийск,2000-09-01 11:29:05,2021-06-17 02:29:10,2023-03-21 09:57:04,654425,1272,0,90,77,0,0,0.9858589132541813,61.0023984,69.0184798
123456793564,ЗАО Два сердца,Поставка копыт,Дальнереченск,2017-04-04 10:00:35,2022-05-17 17:39:25,2022-08-22 23:34:16,2465788,1710,0,43,19,0,0,0.7039060072719642,45.9308483,133.7316907
123456793565,ОАО Обыкновенное чудо,Поставка копыт,Торопец,2002-12-03 02:34:22,2018-06-13 16:02:53,2018-10-22 06:16:29,4707177,1436,0,102,38,0,0,0.7199567743732355,56.5012188,31.6355466
123456793566,ООО Барон,Поставка рогов,Боготол,2007-09-25 04:11:43,2013-04-07 07:00:51,2016-10-27 11:07:30,7462480,1060,0,34,17,2,0,0.561167343299881,56.2098468,89.5299336
123456793567,ОАО Серебряная маска,Поставка рогов,Донецк,2017-09-17 17:29:23,2018-06-14 14:11:38,2019-05-17 15:29:15,2748138,317,1,47,43,0,0,0.8965273453155782,48.3350706,39.945891
123456793568,ЗАО Банкет,Стрижка терьеров,Ясный,2021-04-11 18:38:28,2023-03-05 14:32:35,2023-03-11 14:16:17,4129821,1046,0,89,69,0,5,0.09670990649526567,51.036838,59.874344
123456793569,ЗАО Живите красиво,Стрижка терьеров,Когалым,1999-03-31 07:29:37,2019-12-07 09:14:09,2021-05-24 11:13:16,2168878,1548,0,25,9,0,0,0.9059470363720826,62.2639527,74.4829794
123456793570,КФХ Малыш,Поставка рогов,Рязань,2007-07-29 00:59:28,2010-01-15 07:46:31,2019-04-27 13:15:52,3540432,802,0,73,61,0,0,0.6909316868848093,54.6254445,39.7358609
123456793571,ЗАО Академия Почемучки,Стрижка терьеров,Рошаль,2000-01-11 00:57:01,2005-09-26 21:38:37,2007-05-23 02:51:47,6775612,1868,0,15,14,2,0,0.2398075422843372,55.6632776,39.8656147
123456793572,ОАО Хорошее настроение,Стрижка терьеров,Новый Оскол,2015-05-14 02:14:52,2022-01-17 10:05:13,2022-11-22 07:43:27,922583,145,0,78,28,0,0,0.6304379297918247,50.7633747,37.8775484
123456793573,ЗАО На волне,Стрижка терьеров,Долгопрудный,2010-11-25 00:26:39,2018-09-16 00:47:55,2020-12-19 14:51:25,5434513,537,0,93,55,0,0,0.11494566375697213,55.9385999,37.5101021
123456793574,ООО Бумеранг,Поставка рогов,Усолье-Сибирское,2000-05-12 02:24:12,2016-10-29 00:30:47,2017-07-31 02:52:02,6625322,759,0,103,101,0,5,0.9936588304025674,52.7565808,103.6388109
123456793575,ОАО Веселье,Поставка копыт,Кисловодск,2011-06-24 09:40:11,2021-11-29 22:03:12,2022-11-05 00:56:22,5043249,1581,1,37,13,0,0,0.3822931441620301,43.9052044,42.7168721
123456793576,ООО Красный апельсин,Стрижка терьеров,Верхоянск,2017-05-09 02:08:00,2021-01-28 11:19:33,2021-10-26 01:32:50,1764591,453,0,82,41,0,0,0.01468450316317571,67.5502451,133.390735
123456793577,ООО Смешарики,Стрижка терьеров,Зеленоградск,2008-08-04 15:54:31,2022-05-25 12:04:21,2022-06-25 16:20:41,1974851,1928,0,89,24,0,0,0.32035660859261084,54.9600185,20.4753652
123456793578,КФХ Арт-ассамблея,Поставка рогов,Приволжск,2017-03-10 03:51:48,2017-11-17 11:28:17,2021-01-14 15:04:28,6531580,1320,0,18,14,0,0,0.5822412971976922,57.3805743,41.2808565
123456793579,ООО Браво бис,Поставка рогов,Снежногорск,2019-01-02 02:23:26,2019-09-21 23:14:35,2022-12-11 12:00:27,4591168,325,0,54,42,0,0,0.3897383839410923,69.1921409,33.2383502
123456793580,КФХ Наследник,Стрижка терьеров,Сунжа,2001-12-16 17:59:12,2003-02-27 09:21:18,2014-01-26 05:55:06,5498300,1181,0,8,1,0,0,0.14171284508972726,43.3204196,45.0476331
123456793581,ОАО Академия развлечений,Стрижка терьеров,Трехгорный,2014-08-05 15:19:08,2017-07-16 09:49:18,2019-05-28 17:32:54,6859671,110,0,21,14,0,5,0.7118003966486658,54.8178249,58.4464194
123456793582,ООО Ананас,Поставка рогов,Бокситогорск,2015-05-10 18:59:45,2022-11-22 16:26:40,2023-03-20 23:20:15,2347408,1552,0,0,0,5,0,0.24236467316879118,59.4734797,33.845688
123456793583,ОАО Академия чудес,Поставка копыт,Тавда,2015-08-07 22:49:27,2016-02-01 07:44:13,2017-04-25 04:23:00,9332350,1585,1,50,13,0,1,0.8970910487476536,58.0434672,65.274217
123456793584,ОАО Боровичок,Стрижка терьеров,Кубинка,2013-02-19 15:28:01,2018-08-17 19:03:39,2022-05-26 01:40:05,5232726,1868,0,65,63,0,0,0.747913412412736,55.5754955,36.6951995
123456793585,НКО Машенька,Поставка рогов,Бердск,2014-10-05 03:34:59,2019-09-10 08:27:50,2023-01-07 15:56:53,4131204,1889,0,42,41,0,0,0.381124167465958,54.7582156,83.1070605
123456793586,КФХ До-мажор,Поставка копыт,Златоуст,2001-09-22 21:27:40,2013-02-03 17:16:08,2013-08-24 09:17:01,2318373,324,0,9,0,0,0,0.49124807443738894,55.1714905,59.6725549
123456793587,ЗАО Семь гномов,Стрижка терьеров,Чермоз,2018-10-24 11:44:59,2023-03-21 16:47:00,2023-03-23 09:01:48,6926834,730,0,1,0,1,0,0.7739890801171467,58.7842834,56.1507138
123456793588,ОАО Дольче,Поставка рогов,Болхов,2022-10-03 22:15:16,2023-01-11 19:36:56,2023-03-14 22:41:07,9961946,1287,0,23,15,0,0,0.7279375139025196,53.4438496,36.0076833
123456793589,КФХ Римский карнавал,Поставка рогов,Дивногорск,2014-09-15 17:42:41,2015-12-15 01:45:28,2021-09-24 11:26:53,8603754,1987,0,86,63,0,0,0.09973662009966566,55.9576784,92.3800687
123456793590,ЗАО Соколенок,Поставка рогов,Ишимбай,1997-12-06 20:56:53,2002-07-23 02:45:54,2004-09-03 16:38:24,4311238,915,0,27,22,0,0,0.33619101976069965,53.4545764,56.0438751
123456793591,ЗАО Мелисента,Поставка копыт,Тейково,2011-10-30 00:33:58,2015-03-02 18:04:51,2020-07-15 21:58:58,3736954,332,0,37,21,0,0,0.08175204803616054,56.8542719,40.5353874
123456793592,ОАО Фунтик,Поставка рогов,Строитель,2021-08-16 23:25:33,2022-06-20 03:08:37,2022-09-04 00:56:01,5923319,1490,0,81,62,0,0,0.08385498410858905,50.7845099,36.4887648
123456793593,НКО Мульти-пульти,Поставка рогов,Электроугли,2013-06-04 23:02:08,2015-03-22 06:22:42,2020-04-06 20:01:20,9287941,383,0,72,30,0,0,0.6495442642161974,55.7170877,38.2192563
123456793594,ЗАО Пирамида,Стрижка терьеров,Архангельск,2004-07-09 05:49:06,2007-05-24 15:49:12,2017-03-29 18:31:55,1290254,950,0,92,21,0,0,0.1355373575583716,64.5394289,40.5169606
123456793595,ЗАО Открывашка,Поставка копыт,Тула,2018-11-28 23:04:34,2022-12-25 18:30:43,2023-01-11 13:14:34,9831241,96,0,85,21,1,0,0.9068908188496833,54.1920559,37.6153842
123456793596,ОАО Праздник,Поставка копыт,Мичуринск,2002-04-30 06:36:11,2006-08-18 17:28:56,2015-10-13 23:10:49,165646,1425,0,83,46,0,0,0.8867264865686076,52.8912389,40.5104443
123456793597,КФХ Я сам,Поставка копыт,Задонск,1999-06-24 09:37:01,2022-09-28 17:41:03,2022-11-18 12:33:09,5304709,1045,0,62,4,0,0,0.6466808084391981,52.4004179,38.9205032
123456793598,ЗАО Сатир,Поставка рогов,Железногорск,1998-07-25 01:47:50,2001-05-17 13:48:23,2016-06-23 07:52:05,7055970,1117,0,18,3,0,0,0.34066974731116284,52.3380202,35.3516867
123456793598,ЗАО Сатир,Поставка рогов,Железногорск,1998-07-25 01:47:50,2001-05-17 13:48:23,2016-06-23 07:52:05,7055970,1117,0,18,3,0,0,0.34066974731116284,56.2529035,93.532273
123456793599,ООО Ангел,Поставка рогов,Зеленодольск,2017-04-10 18:17:58,2021-02-16 20:36:15,2021-03-26 02:00:02,6420594,1414,0,104,97,0,0,0.09844616660760486,55.8466651,48.5010954
123456793600,ООО Рыжий кот,Поставка копыт,Спас-Клепики,2021-10-30 06:15:51,2022-02-17 11:34:45,2022-12-05 21:09:56,5729507,1147,0,87,44,1,1,0.40156482121823744,55.1291721,40.1745338
123456793601,ОАО Теремок,Поставка копыт,Туапсе,2005-03-14 00:33:15,2006-01-12 18:30:03,2006-05-30 03:41:04,1361408,1103,0,68,26,0,0,0.18418131564692175,44.1105335,39.0824904
123456793602,ООО Соловей,Стрижка терьеров,Карпинск,2007-11-29 06:15:38,2018-02-12 21:54:39,2022-12-22 17:57:13,9637469,428,0,77,18,1,0,0.5931602982091928,59.7665925,60.0011703
123456793603,ЗАО Баклажанчик,Поставка рогов,Славянск-на-Кубани,2000-06-29 07:57:29,2003-06-04 04:12:12,2021-01-09 09:31:22,2215209,254,0,98,43,0,0,0.2672576249178674,45.2603626,38.1259774
123456793604,ОАО Отличная идея,Стрижка терьеров,Сретенск,2007-03-08 14:01:32,2023-01-19 09:56:45,2023-02-14 22:52:15,1694286,954,0,49,26,0,0,0.2877731752755377,52.2461454,117.7117842
123456793605,ОАО Бэби Бум,Поставка рогов,Болхов,1999-06-22 07:06:12,2008-08-21 12:37:26,2018-12-01 21:05:16,8717172,1,0,5,3,0,1,0.9565246704061267,53.4438496,36.0076833
123456793606,ОАО Королевство чудес,Поставка копыт,Ветлуга,2011-08-20 23:55:04,2021-01-05 08:18:29,2022-09-06 23:16:31,8127326,1053,0,64,56,0,0,0.8727663813820624,57.8559204,45.7761957
123456793607,КФХ Филиппок,Поставка рогов,Реутов,2012-10-30 04:12:13,2018-12-22 18:25:54,2019-10-28 17:32:30,1650663,845,0,103,37,0,0,0.019738673433126408,55.7582621,37.8618553
123456793608,ЗАО Карусель,Поставка рогов,Болотное,2004-03-21 09:07:18,2006-01-26 03:50:55,2022-02-01 20:14:58,8981971,1728,0,108,3,0,5,0.8341791099384962,55.6692421,84.3906889
123456793609,ООО Мультик,Поставка копыт,Ветлуга,2003-05-10 20:44:22,2015-08-23 06:20:44,2019-11-04 09:56:33,4515396,1080,0,14,10,0,0,0.7456930286490525,57.8559204,45.7761957
123456793610,ЗАО Пурпур,Стрижка терьеров,Бологое,2023-01-07 11:11:20,2023-02-08 01:18:28,2023-03-24 11:53:58,386348,754,0,52,45,0,0,0.5791493055163824,57.8855767,34.0537771
123456793611,НКО Шумгам,Поставка копыт,Чернушка,2006-02-20 21:42:59,2022-10-19 03:46:28,2023-03-29 01:51:43,4078115,1693,1,44,26,0,0,0.4459806529602036,56.5160768,56.0763049
123456793612,КФХ Русский сабантуй,Поставка рогов,Кинешма,2003-08-04 06:32:33,2006-11-24 00:23:30,2020-12-16 23:34:50,5337417,1326,1,105,62,0,0,0.8627113771041361,57.4425463,42.168914
123456793613,ОАО Цветик,Поставка копыт,Усмань,2006-01-11 00:50:12,2012-09-23 17:49:37,2018-01-17 01:34:01,9673341,1737,0,75,33,1,2,0.5426520958091202,52.0442648,39.726401
123456793614,НКО Событие,Стрижка терьеров,Ак-Довурак,2020-09-19 08:39:12,2022-11-09 14:59:22,2023-02-12 19:19:22,1563969,1166,0,82,40,0,0,0.19259209484157302,51.178452,90.5985129
123456793615,КФХ Незабудка,Поставка копыт,Жирновск,2002-08-15 18:33:23,2004-08-30 21:43:05,2008-11-05 21:38:43,2262744,355,0,19,2,0,0,0.471211095810271,50.9768814,44.7858202
123456793616,ЗАО Шурик,Поставка копыт,Миасс,2001-03-13 06:44:21,2007-10-30 06:49:35,2012-06-22 10:41:25,1253068,437,0,97,76,2,0,0.9799649296375108,55.0456457,60.1077572
123456793617,ЗАО Настроение,Поставка копыт,Сим,1997-06-17 15:33:07,2002-05-18 14:06:47,2021-04-07 08:12:49,450794,788,0,2,1,0,5,0.4688386322851109,54.9907827,57.6900155
123456793618,ЗАО Авокадо,Поставка рогов,Александровск-Сахалинский,2012-04-06 10:52:34,2023-03-28 00:04:38,2023-04-02 06:39:31,4732959,1701,0,63,9,5,0,0.7179552205549016,50.8974378,142.1578559
123456793619,ОАО Счастливая улыбка,Стрижка терьеров,Шарыпово,2007-05-28 13:20:31,2012-11-17 16:46:04,2018-07-13 01:55:31,203609,945,0,14,3,0,0,0.5809234317569056,55.5389739,89.1801044
123456793620,ОАО Идея,Стрижка терьеров,Сокол,2015-03-30 03:52:28,2016-05-04 14:08:56,2018-05-05 00:58:43,6925103,978,0,96,21,0,2,0.21805084494484028,59.4758605,40.1114187
123456793621,ОАО Торжество,Поставка рогов,Комсомольск-на-Амуре,2010-06-23 00:26:53,2017-08-04 17:46:42,2021-04-30 20:48:48,3266216,1900,0,91,53,0,0,0.26140751497246906,50.5498936,137.0079408
123456793622,ОАО Королевство чудес,Поставка рогов,Спас-Клепики,2015-04-29 07:56:53,2017-03-01 15:49:53,2017-11-07 08:09:35,1469681,1103,0,78,27,1,0,0.12853777889697016,55.1291721,40.1745338
123456793623,КФХ Лукоморье,Поставка рогов,Копейск,2000-09-01 04:31:17,2004-12-13 09:22:39,2019-08-10 10:01:09,5617980,352,0,43,16,0,0,0.340852952537094,55.116665,61.6179185
123456793624,ООО Комильфо,Поставка рогов,Кунгур,2011-12-03 02:53:28,2015-02-16 22:15:46,2022-09-14 00:59:27,4343170,1406,0,22,9,0,1,0.3384368015647172,57.4283296,56.9438656
123456793625,КФХ Рыжик,Поставка рогов,Дудинка,2013-11-28 14:59:23,2017-03-12 04:11:39,2021-09-09 20:02:53,6474683,1664,0,94,93,0,0,0.38310854925984617,69.4031364,86.1907218
123456793626,КФХ Арт-Конферанс,Поставка рогов,Городище,2008-10-25 20:59:56,2020-09-27 08:04:28,2022-11-05 11:04:12,4011375,835,0,60,53,0,0,0.10502171202662669,53.2726916,45.7026142
123456793627,КФХ Эксклюзив,Поставка рогов,Рославль,2016-05-03 11:22:49,2022-06-02 19:41:46,2022-10-30 11:54:30,5109577,1549,0,44,23,0,0,0.984128660480061,53.9449558,32.8480258
123456793628,НКО Седьмое небо,Поставка рогов,Александровск-Сахалинский,2004-04-28 12:43:31,2006-09-22 01:06:59,2013-11-22 23:18:50,5109039,638,0,96,30,0,0,0.5496174262877479,50.8974378,142.1578559
123456793629,НКО Полярная сказка,Поставка рогов,Ардатов,2014-03-19 20:50:56,2014-07-05 12:42:26,2022-01-12 08:13:43,4399971,1476,0,80,43,0,0,0.7620499096228383,54.8465544,46.2411232
123456793630,ОАО Белый павлин,Поставка копыт,Чухлома,2003-11-07 13:45:29,2009-07-31 23:36:07,2020-03-22 16:05:21,2042001,480,0,55,43,0,0,0.6918233277287836,58.753421,42.6884958
123456793631,ОАО Бантик,Поставка копыт,Псков,2001-12-03 09:25:37,2010-04-21 18:30:08,2011-03-29 06:31:17,6439778,1700,0,52,10,0,0,0.08267765878889077,57.8194415,28.3317198
123456793632,КФХ Павлин,Стрижка терьеров,Видное,2007-07-29 02:53:21,2011-09-18 21:07:26,2012-12-05 04:16:14,9159874,1647,0,98,41,0,0,0.9643634249784196,55.551725,37.7061984
123456793633,НКО Лютик,Стрижка терьеров,Наро-Фоминск,2008-10-03 12:16:20,2014-11-16 18:11:21,2022-04-26 02:53:35,8068441,657,0,89,62,0,0,0.8319119753708929,55.386185,36.734484
123456793634,КФХ Капитошка,Поставка рогов,Кохма,2005-02-13 09:24:46,2016-12-10 07:38:25,2020-05-12 17:58:38,6941418,1811,0,33,19,0,0,0.6086211470145536,56.9324606,41.0931657
123456793635,КФХ Кнопочка,Поставка копыт,Заозерск,2022-08-15 21:22:39,2022-11-19 09:41:30,2023-02-16 15:07:43,6912158,933,0,3,0,0,0,0.18023014613573218,69.4003584,32.4501496
123456793636,НКО Аншлаг,Поставка рогов,Южно-Сахалинск,2018-04-18 20:21:42,2020-01-31 09:53:14,2020-11-13 15:20:52,7796885,1735,0,31,7,0,0,0.06128259536568259,46.9591631,142.737976
123456793637,НКО Чудо,Стрижка терьеров,Сураж,2013-05-11 01:43:21,2016-04-12 15:47:55,2021-04-26 09:14:59,2308009,248,0,23,0,0,0,0.3489736567923266,53.0170888,32.3938878
123456793638,ЗАО Инфант,Поставка рогов,Дзержинск,2005-11-25 10:28:28,2015-09-29 17:15:21,2017-11-25 21:21:54,3225561,1686,0,47,17,0,0,0.9401282303393019,56.2376047,43.4599416
123456793639,ООО Егорка,Поставка копыт,Катав-Ивановск,2016-01-13 11:30:58,2019-09-19 01:29:03,2019-11-10 22:35:03,3088693,641,0,34,8,0,0,0.9061909885413267,54.7521438,58.1983648
123456793640,ООО Легко,Поставка копыт,Болхов,2001-11-28 18:51:52,2002-03-04 22:13:06,2003-06-06 09:37:58,6563238,1828,0,26,3,0,2,0.6969011288001166,53.4438496,36.0076833
123456793641,ЗАО Первые шаги,Поставка рогов,Сураж,1998-03-10 07:31:40,2006-06-23 07:52:19,2011-07-19 01:32:49,4166819,570,0,31,2,0,0,0.10961446183142731,53.0170888,32.3938878
123456793642,ООО Браво бис,Стрижка терьеров,Белоусово,2005-01-18 10:43:23,2021-09-12 09:27:55,2022-06-17 11:31:26,3244750,288,0,18,8,0,0,0.6951566358425139,55.0956803,36.677629
123456793643,ООО Пан-Барон,Стрижка терьеров,Северск,2022-08-02 20:07:06,2023-03-23 17:30:33,2023-03-25 14:54:34,4866780,1301,0,77,18,0,0,0.04623701630881982,56.6031285,84.8809926
123456793644,ООО Обыкновенное чудо,Стрижка терьеров,Новоузенск,2014-08-05 10:00:52,2019-07-24 18:45:31,2023-01-15 07:37:48,4373340,574,0,11,10,0,0,0.601828683020083,50.455199,48.1413153
123456793645,ОАО Шар,Поставка копыт,Чулым,2022-09-22 03:57:28,2023-02-12 08:54:00,2023-02-23 14:19:23,9599322,1037,0,69,50,0,0,0.09915008738016295,55.0906867,80.9592508
123456793646,ООО Ассорти,Поставка рогов,Волосово,2001-01-31 06:13:34,2011-04-27 06:23:30,2018-03-26 20:18:31,187070,584,0,85,62,0,0,0.832714090957387,59.4445408,29.4923355
123456793647,ЗАО Кавардак,Поставка рогов,Кандалакша,2005-12-12 16:22:44,2017-03-16 18:52:16,2021-04-01 21:18:30,2944391,151,0,59,57,5,1,0.3255654582871049,67.1567974,32.4143218
123456793648,КФХ Нафаня,Поставка рогов,Волгоград,2019-01-28 18:52:16,2021-04-29 11:53:29,2022-09-11 12:45:04,1736888,927,0,104,60,0,0,0.292438487559323,48.7070042,44.5170339
123456793649,КФХ Мульти-пульти,Поставка копыт,Звенигово,2009-08-19 04:43:08,2019-08-02 09:58:07,2021-02-21 01:30:06,5498012,691,0,1,0,0,0,0.6814869666313166,55.9738571,48.0170245
123456793650,ОАО Остров сокровищ,Стрижка терьеров,Орехово-Зуево,2018-03-02 23:43:02,2018-11-21 12:46:10,2021-03-09 00:26:00,1280796,1375,0,109,102,2,0,0.09768546534928413,55.8151421,38.9869822
123456793651,НКО Калейдоскоп чудес,Стрижка терьеров,Алексеевка,2008-03-08 16:06:40,2018-02-17 21:02:29,2022-10-18 21:34:16,2979516,1766,0,75,27,0,0,0.054771552709839355,50.6299647,38.6880342
123456793652,ЗАО Аистенок,Поставка копыт,Бирск,2003-08-02 03:59:54,2005-11-17 11:27:13,2009-01-14 14:58:26,7409507,1507,0,39,0,0,0,0.9564186186499654,55.4155753,55.5582214
123456793653,НКО Незабудка,Поставка рогов,Данков,2005-02-23 06:46:12,2014-12-21 00:16:49,2019-10-17 21:47:20,7052528,1910,0,5,3,0,0,0.553952600605742,53.2577411,39.1456184
123456793654,НКО Королевство чудес,Поставка рогов,Богучар,2021-12-11 23:37:24,2022-05-18 09:14:27,2022-06-01 19:17:51,507922,199,0,100,80,5,0,0.17693057440907423,49.9352454,40.5590801
123456793655,КФХ Букашка,Поставка рогов,Нерюнгри,2007-12-18 15:55:19,2010-01-04 14:26:57,2021-09-11 01:04:32,876368,1750,0,4,3,0,0,0.22424111480912123,56.6599953,124.7202403
123456793656,КФХ Шар,Поставка рогов,Бокситогорск,1998-12-06 00:47:26,2006-04-22 07:00:44,2021-09-14 17:56:02,9644636,815,0,63,47,1,0,0.5535446549081048,59.4734797,33.845688
123456793657,КФХ Седьмой день,Поставка рогов,Обь,2020-11-05 23:25:43,2021-08-02 21:55:19,2022-06-09 11:32:41,8806206,832,0,60,3,1,0,0.6637242157505276,54.9945576,82.6937181
123456793658,ЗАО Колобок,Поставка копыт,Кизляр,2019-01-29 05:46:35,2022-02-14 04:55:29,2023-03-22 06:47:40,7501773,1918,0,59,35,0,1,0.9912852545693284,43.8484083,46.7233699
123456793659,НКО Сказочная страна,Поставка рогов,Темников,2022-08-01 01:59:40,2023-03-16 11:55:26,2023-03-20 22:23:15,2579819,762,0,90,70,0,0,0.8244489617769964,54.6310583,43.2161099
123456793660,ОАО Гулливер,Стрижка терьеров,Таштагол,2009-08-18 15:06:06,2011-01-08 06:38:14,2021-04-11 15:53:08,2816724,705,0,31,16,0,2,0.6833299559770228,52.759313,87.8476546
123456793661,ОАО Веселье плюс,Поставка рогов,Спасск-Рязанский,2010-09-01 03:59:31,2012-07-12 21:48:59,2021-12-29 09:12:20,7116842,733,0,49,43,0,0,0.5953238037117446,54.4070719,40.3763426
123456793662,НКО Торжан,Поставка копыт,Тольятти,2017-08-03 23:38:56,2023-03-24 08:41:32,2023-04-02 04:26:31,4670547,941,0,54,50,0,0,0.7313948848766791,53.5205348,49.3894028
