inn;financial_year;str_code;str_value
6319693946;2018;3600;36911
6319695679;2019;3600;3
6319695679;2018;3600;(44)
6319696778;2019;3600;63252
6319696778;2018;3600;53500
6319730010;2019;3600;81
6319730010;2018;3600;82
6320000561;2019;3600;3769770
6320000561;2018;3600;3056657
6320001847;2019;3600;72907
6320001847;2018;3600;102847
6320001981;2019;3600;64111
6320001981;2018;3600;68874
6320003724;2019;3600;129011
6320003724;2018;3600;108633
6320004196;2019;3600;31828
6320004196;2018;3600;32150
6320004816;2019;3600;139108
6320004816;2018;3600;122198
6320006309;2019;3600;138638
6320006309;2018;3600;117064
6320011130;2019;3600;22160
6320011130;2018;3600;16408
6320266120;2019;3600;10
6320266120;2018;3600;10
6321051752;2019;3600;66792
6321051752;2018;3600;62383
6321067760;2019;3600;67056
6321067760;2018;3600;47212
6321082662;2019;3600;452203
6321082662;2018;3600;438403
6321103312;2019;3600;7040
6321103312;2018;3600;1036
6321112412;2019;3600;66296
6321112412;2018;3600;66932
6321144460;2019;3600;15835
6321144460;2018;3600;3873
6321151242;2019;3600;2862
6321151242;2018;3600;1603
6321151796;2019;3600;4948
6321151796;2018;3600;-
6321211371;2019;3600;252994
6321211371;2018;3600;191754
6321211999;2019;3600;6653
6321211999;2018;3600;4843
6321217729;2019;3600;334
6321217729;2018;3600;3860
6321232205;2019;3600;17451
6321232205;2018;3600;17219
6321243045;2019;3600;1560
6321243045;2018;3600;1212
6321254840;2019;3600;22838
6321254840;2018;3600;23588
6321261326;2019;3600;856882
6321261326;2018;3600;1068329
6321264550;2019;3600;689536
6321264550;2018;3600;582406
6321272247;2019;3600;18593
6321272247;2018;3600;15554
6321275907;2019;3600;1203
6321275907;2018;3600;858
6321280368;2019;3600;2202990
6321280368;2018;3600;2020688
6321287395;2019;3600;43911
6321287395;2018;3600;42501
6321300279;2019;3600;(478784)
6321300279;2018;3600;(491001)
6321309480;2019;3600;45415
6321309480;2018;3600;44139
6321310414;2019;3600;959
6321310414;2018;3600;646
6321313430;2019;3600;136149
6321313430;2018;3600;126269
6321314440;2019;3600;3024
6321314440;2018;3600;2774
6321319030;2019;3600;5332
6321319030;2018;3600;2283
6321344029;2019;3600;(1649)
6321344029;2018;3600;(682)
6321348270;2019;3600;713
6321348270;2018;3600;543
6321353351;2019;3600;30359
6321353351;2018;3600;22604
6321374880;2019;3600;-
6321374880;2018;3600;-
6321377472;2019;3600;1671
6321377472;2018;3600;1924
6321382539;2019;3600;2932
6321382539;2018;3600;1724
6321394220;2019;3600;2054
6321394220;2018;3600;1288
6321400160;2019;3600;400
6321400160;2018;3600;310
6321411765;2019;3600;382
6321411765;2018;3600;97
6321420706;2019;3600;13348
6321420706;2018;3600;31
6321420738;2019;3600;1674
6321420738;2018;3600;1209
6321426948;2019;3600;472
6321426948;2018;3600;128
6321430990;2019;3600;1543
6321430990;2018;3600;356
6321433416;2019;3600;117
6321433416;2018;3600;95
6321450193;2019;3600;-
6321450193;2018;3600;-
6321450436;2019;3600;8286
6321450436;2018;3600;2650
6321458869;2019;3600;10
6321458869;2018;3600;-
6322004321;2019;3600;65286
6322004321;2018;3600;58265
6322027992;2019;3600;7527
6322027992;2018;3600;4884
6322033210;2019;3600;3539
6322033210;2018;3600;2775
6322036965;2019;3600;77472
6322036965;2018;3600;93373
6322041429;2019;3600;52475
6322041429;2018;3600;45233
6323003419;2019;3600;6261
6323003419;2018;3600;9817
6323055390;2019;3600;8058
6323055390;2018;3600;7910
6323061298;2019;3600;162707
6323061298;2018;3600;150272
6323062622;2019;3600;113555
6323062622;2018;3600;108184
6323064210;2019;3600;(7294)
6323064210;2018;3600;(7267)
6323071112;2019;3600;97539
6323071112;2018;3600;37870
6323071426;2019;3600;9400
6323071426;2018;3600;12313
6323076093;2019;3600;4590
6323076093;2018;3600;812
6323077795;2019;3600;117053
6323077795;2018;3600;122476
6323097287;2019;3600;50822
6323097287;2018;3600;21655
6323109334;2019;3600;11787
6323109334;2018;3600;11105
6323109895;2019;3600;1740
6323109895;2018;3600;842
6324005257;2019;3600;17382
6324005257;2018;3600;22408
6324014124;2019;3600;1214842
6324014124;2018;3600;1250982
6324016308;2019;3600;(113561)
6324016308;2018;3600;(96450)
6324022012;2019;3600;2994
6324022012;2018;3600;2496
6324027405;2019;3600;568
6324027405;2018;3600;237
6324036791;2019;3600;57209
6324036791;2018;3600;51157
6324056501;2019;3600;157
6324056501;2018;3600;148
6324066517;2019;3600;49666
6324066517;2018;3600;40880
6324067550;2019;3600;68
6324067550;2018;3600;59
6324076762;2019;3600;181
6324076762;2018;3600;(20764)
6324081498;2019;3600;20324
6324081498;2018;3600;13615
6324082558;2019;3600;12565
6324082558;2018;3600;501
6324083978;2019;3600;25898
6324083978;2018;3600;4991
6324095123;2019;3600;15439
6324095123;2018;3600;9
6324095853;2019;3600;18064
6324095853;2018;3600;-
6325007384;2019;3600;2392
6325007384;2018;3600;2915
6325011221;2019;3600;52119
6325011221;2018;3600;52086
6325013691;2019;3600;438980
6325013691;2018;3600;394159
6325016646;2019;3600;5199
6325016646;2018;3600;3706
6325022093;2019;3600;2577
6325022093;2018;3600;1131
6325022431;2019;3600;95042
6325022431;2018;3600;94350
6325027623;2019;3600;8854
6325027623;2018;3600;8844
6325028144;2019;3600;118846
6325028144;2018;3600;117913
6325033916;2019;3600;51216
6325033916;2018;3600;38907
6325036593;2019;3600;128995
6325036593;2018;3600;109120
6325037082;2019;3600;3363
6325037082;2018;3600;4143
6325044812;2019;3600;7926
6325044812;2018;3600;7853
6325045051;2019;3600;120431
6325045051;2018;3600;119690
6325046753;2019;3600;95067
6325046753;2018;3600;72765
6325052330;2019;3600;-
6325052330;2018;3600;-
6325053743;2019;3600;(11007)
6325053743;2018;3600;(9282)
6325057547;2019;3600;847210
6325057547;2018;3600;801292
6325064343;2019;3600;44685
6325064343;2018;3600;43521
6325071750;2019;3600;1276
6325071750;2018;3600;570
6325072087;2019;3600;2521
6325072087;2018;3600;1656
6325072224;2019;3600;524
6325072224;2018;3600;309
6325073683;2019;3600;1107
6325073683;2018;3600;-
6325997460;2019;3600;20369
6325997460;2018;3600;20045
6330015729;2019;3600;16737
6330015729;2018;3600;18276
6330017980;2019;3600;1449076
6330017980;2018;3600;211175
6330026858;2019;3600;52575
6330026858;2018;3600;15882
6330028887;2019;3600;(57575)
6330028887;2018;3600;(58690)
6330032315;2019;3600;449
6330032315;2018;3600;208
6330035108;2019;3600;5602
6330035108;2018;3600;5002
6330037881;2019;3600;6266
6330037881;2018;3600;5921
6330039991;2019;3600;9158
6330039991;2018;3600;9656
6330041849;2019;3600;104162
6330041849;2018;3600;74682
6330042056;2019;3600;18258
6330042056;2018;3600;9007
6330043412;2019;3600;96693
6330043412;2018;3600;96156
6330050917;2019;3600;51616
6330050917;2018;3600;44274
6330051068;2019;3600;140430
6330051068;2018;3600;35431
6330060062;2019;3600;85377
6330060062;2018;3600;1293
6330061556;2019;3600;(9388)
6330061556;2018;3600;(9145)
6330061860;2019;3600;8089
6330061860;2018;3600;5666
6330061877;2019;3600;3703
6330061877;2018;3600;5397
6330062020;2019;3600;0
6330062020;2018;3600;-
6330063144;2019;3600;26539
6330063144;2018;3600;34291
6330074114;2019;3600;(14513)
6330074114;2018;3600;(5299)
6330075573;2019;3600;761
6330075573;2018;3600;317
6330076954;2019;3600;35666
6330076954;2018;3600;35002
6330077034;2019;3600;-
6330077034;2018;3600;-
6330077637;2019;3600;(142)
6330077637;2018;3600;51
6330080005;2019;3600;39523
6330080005;2018;3600;12088
6330080118;2019;3600;16333
6330080118;2018;3600;16489
6330080453;2019;3600;2830
6330080453;2018;3600;1113
6330081295;2019;3600;2236
6330081295;2018;3600;(344)
6330082676;2019;3600;257
6330082676;2018;3600;252
6330082980;2019;3600;2121
6330082980;2018;3600;56
6330083060;2019;3600;265
6330083060;2018;3600;119
6330083990;2019;3600;125
6330083990;2018;3600;-
6330084056;2019;3600;4943
6330084056;2018;3600;(21)
6330084112;2019;3600;-
6330084112;2018;3600;-
6330085162;2019;3600;160
6330085162;2018;3600;-
6330087586;2019;3600;(412)
6330087586;2018;3600;-
6335000885;2019;3600;39416
6335000885;2018;3600;46345
6340006106;2019;3600;1748361
6340006106;2018;3600;1764147
6340007220;2019;3600;18190
6340007220;2018;3600;31021
6340007519;2019;3600;14811
6340007519;2018;3600;13165
6345003540;2019;3600;12630
6345003540;2018;3600;13513
6345012488;2019;3600;802207
6345012488;2018;3600;817213
6345019613;2019;3600;559952
6345019613;2018;3600;512328
6345021500;2019;3600;15574
6345021500;2018;3600;15901
6345029266;2019;3600;839
6345029266;2018;3600;(1071)
6350006426;2019;3600;18046
6350006426;2018;3600;15226
6350009040;2019;3600;11123
6350009040;2018;3600;10475
6350011391;2019;3600;49857
6350011391;2018;3600;49822
6350012966;2019;3600;7776
6350012966;2018;3600;6319
6350013543;2019;3600;36262
6350013543;2018;3600;1524
6350019545;2019;3600;14988
6350019545;2018;3600;8601
6350021417;2019;3600;15459
6350021417;2018;3600;14238
6350022192;2019;3600;772
6350022192;2018;3600;266
6350022650;2019;3600;1068
6350022650;2018;3600;822
6350024217;2019;3600;(1235882)
6350024217;2018;3600;(1190343)
6350025080;2019;3600;1661
6350025080;2018;3600;1125
6350025549;2019;3600;1265
6350025549;2018;3600;946
6350025690;2019;3600;(2393)
6350025690;2018;3600;10
6350026133;2019;3600;214
6350026133;2018;3600;228
6357030548;2019;3600;2774
6357030548;2018;3600;2870
6357041412;2019;3600;164309
6357041412;2018;3600;453628
6357043219;2019;3600;21340
6357043219;2018;3600;21055
6357043988;2019;3600;3262
6357043988;2018;3600;(3065)
6357941886;2019;3600;7405
6357941886;2018;3600;9485
6357981166;2019;3600;6674
6357981166;2018;3600;8241
6362007400;2019;3600;3174
6362007400;2018;3600;2074
6362011244;2019;3600;66
6362011244;2018;3600;(295)
6362015023;2019;3600;0
6362015023;2018;3600;(2518)
6362015369;2019;3600;0
6362015369;2018;3600;541
6364000199;2019;3600;88835
6364000199;2018;3600;85908
6364003658;2019;3600;21588
6364003658;2018;3600;21333
6367001923;2019;3600;550709
6367001923;2018;3600;213634
6367002405;2019;3600;37580
6367002405;2018;3600;37865
6367031974;2019;3600;322094
6367031974;2018;3600;261985
6367032625;2019;3600;1060102
6367032625;2018;3600;1026050
6367034340;2019;3600;93858
6367034340;2018;3600;90523
6367041595;2019;3600;37112
6367041595;2018;3600;34336
6367042599;2019;3600;36778
6367042599;2018;3600;49210
6367045536;2019;3600;26163
6367045536;2018;3600;24392
6367100201;2019;3600;1063
6367100201;2018;3600;1232
6367650357;2019;3600;24507
6367650357;2018;3600;13729
6367658444;2019;3600;24130
6367658444;2018;3600;74198
6369002190;2019;3600;200
6369002190;2018;3600;380
6369010930;2019;3600;7025
6369010930;2018;3600;7022
6369012230;2019;3600;3992
6369012230;2018;3600;1453
6371004885;2019;3600;7809
6371004885;2018;3600;8396
6372000185;2019;3600;108029
6372000185;2018;3600;102427
6372008843;2019;3600;6806
6372008843;2018;3600;6483
6372020696;2019;3600;226172
6372020696;2018;3600;234238
6373002805;2019;3600;19349
6373002805;2018;3600;14403
6374000825;2019;3600;44064
6374000825;2018;3600;39622
6374003181;2019;3600;(699643)
6374003181;2018;3600;50981
6374005478;2019;3600;63614
6374005478;2018;3600;62935
6375192848;2019;3600;-
6375192848;2018;3600;-
6375193305;2019;3600;246736
6375193305;2018;3600;246171
6375193506;2019;3600;98123
6375193506;2018;3600;(19764)
6375997049;2019;3600;-
6375997049;2018;3600;-
6376001581;2019;3600;3904
6376001581;2018;3600;3740
6376003613;2019;3600;21819
6376003613;2018;3600;46733
6376003959;2019;3600;-
6376003959;2018;3600;-
6376010709;2019;3600;28715
6376010709;2018;3600;25176
6376016605;2019;3600;7916
6376016605;2018;3600;10115
6376017180;2019;3600;(27915)
6376017180;2018;3600;(30255)
6376017704;2019;3600;94104
6376017704;2018;3600;105233
6376019211;2019;3600;39258
6376019211;2018;3600;37984
6376022366;2019;3600;180411
6376022366;2018;3600;173414
6376024035;2019;3600;88559
6376024035;2018;3600;78699
6376025751;2019;3600;64336
6376025751;2018;3600;46791
6376025776;2019;3600;6054
6376025776;2018;3600;6021
6376026850;2019;3600;6582
6376026850;2018;3600;4159
6376027942;2019;3600;892
6376027942;2018;3600;10
6376028304;2019;3600;1118
6376028304;2018;3600;(2)
6377000799;2019;3600;8440
6377000799;2018;3600;8943
6377007321;2019;3600;572
6377007321;2018;3600;553
6377011416;2019;3600;(180471)
6377011416;2018;3600;(125622)
6379000674;2019;3600;951036
6379000674;2018;3600;949573
6381006754;2019;3600;94042
6381006754;2018;3600;87042
6381009917;2019;3600;2118
6381009917;2018;3600;27
6381012469;2019;3600;368877
6381012469;2018;3600;258686
6381013102;2019;3600;849
6381013102;2018;3600;869
6381013776;2019;3600;(171209)
6381013776;2018;3600;(170529)
6381030034;2019;3600;905
6381030034;2018;3600;3967
6381031214;2019;3600;10
6381031214;2018;3600;10
6382000378;2019;3600;422050
6382000378;2018;3600;400618
6382001727;2019;3600;284
6382001727;2018;3600;286
6382010087;2019;3600;13487
6382010087;2018;3600;13361
6382010175;2019;3600;237433
6382010175;2018;3600;182908
6382017090;2019;3600;49474
6382017090;2018;3600;48575
6382027669;2019;3600;48629
6382027669;2018;3600;41666
6382049648;2019;3600;41263
6382049648;2018;3600;33146
6382052640;2019;3600;23144
6382052640;2018;3600;9744
6382061363;2019;3600;(93784)
6382061363;2018;3600;(196883)
6382063152;2019;3600;227251
6382063152;2018;3600;253920
6382065294;2019;3600;13
6382065294;2018;3600;16
6382067750;2019;3600;4935
6382067750;2018;3600;5516
6382071234;2019;3600;2029
6382071234;2018;3600;1725
6382075359;2019;3600;-
6382075359;2018;3600;-
6383000613;2019;3600;3044
6383000613;2018;3600;2406
6386002506;2019;3600;1613
6386002506;2018;3600;3160
6386002739;2019;3600;6230
6386002739;2018;3600;7701
6387003855;2019;3600;-
6387003855;2018;3600;-
6387005059;2019;3600;164478
6387005059;2018;3600;145481
6401002888;2019;3600;2125
6401002888;2018;3600;522
6401901853;2019;3600;(42849)
6401901853;2018;3600;(31800)
6402000393;2019;3600;112945
6402000393;2018;3600;92986
6402004119;2019;3600;79264
6402004119;2018;3600;75980
6402006081;2019;3600;15386
6402006081;2018;3600;9368
6404005534;2019;3600;17731
6404005534;2018;3600;15330
6404776174;2019;3600;36217
6404776174;2018;3600;35211
6406000482;2019;3600;21401
6406000482;2018;3600;21591
6407002570;2019;3600;21074
6407002570;2018;3600;11634
6408003680;2019;3600;26295
6408003680;2018;3600;26211
6409005143;2019;3600;1806
6409005143;2018;3600;-
6409905105;2019;3600;1665
6409905105;2018;3600;1718
6410000171;2019;3600;(1277)
6410000171;2018;3600;(3827)
6413002699;2019;3600;-
6413002699;2018;3600;-
6413010435;2019;3600;10573
6413010435;2018;3600;-
6413034316;2019;3600;-
6413034316;2018;3600;-
6414004473;2019;3600;179598
6414004473;2018;3600;109723
6414007690;2019;3600;512
6414007690;2018;3600;(54)
6415901885;2019;3600;47344
6415901885;2018;3600;45886
6417000533;2019;3600;-
6417000533;2018;3600;-
6417970595;2019;3600;23163
6417970595;2018;3600;13154
6417970901;2019;3600;-
6417970901;2018;3600;-
6418001466;2019;3600;124390
6418001466;2018;3600;134149
6418001931;2019;3600;4
6418001931;2018;3600;-
6419008383;2019;3600;5854
6419008383;2018;3600;8313
6421003008;2019;3600;3523
6421003008;2018;3600;3469
6421013380;2019;3600;2649
6421013380;2018;3600;4354
6421013630;2019;3600;25544
6421013630;2018;3600;23953
6421013790;2019;3600;4626
6421013790;2018;3600;5596
6422037659;2019;3600;328159
6422037659;2018;3600;317086
6423234473;2019;3600;11264
6423234473;2018;3600;2050
6423235090;2019;3600;12620
6423235090;2018;3600;12317
6424002517;2019;3600;216164
6424002517;2018;3600;198714
6424003341;2019;3600;(56756)
6424003341;2018;3600;(45222)
6426004615;2019;3600;-
6426004615;2018;3600;-
6428005340;2019;3600;2478
6428005340;2018;3600;3043
6430002402;2019;3600;(40574)
6430002402;2018;3600;(38386)
6430004368;2019;3600;1846
6430004368;2018;3600;1844
6432000827;2019;3600;164374
6432000827;2018;3600;138493
6432001370;2019;3600;47661
6432001370;2018;3600;44141
6432005462;2019;3600;3573152
6432005462;2018;3600;2848635
6432012780;2019;3600;11053
6432012780;2018;3600;9273
6432019610;2019;3600;(454)
6432019610;2018;3600;(1083)
6432020622;2019;3600;12087
6432020622;2018;3600;11611
6433000805;2019;3600;325
6433000805;2018;3600;427
6433005715;2019;3600;3044
6433005715;2018;3600;2920
6434015265;2019;3600;440
6434015265;2018;3600;(2789)
6434912508;2019;3600;(117676)
6434912508;2018;3600;-
6434913100;2019;3600;39021
6434913100;2018;3600;29441
6435001191;2019;3600;(9283)
6435001191;2018;3600;(11743)
6435001265;2019;3600;17899
6435001265;2018;3600;-
6436904100;2019;3600;4555
6436904100;2018;3600;2941
6436904365;2019;3600;-
6436904365;2018;3600;-
6438912523;2019;3600;1555
6438912523;2018;3600;720
6439013134;2019;3600;36918
6439013134;2018;3600;38976
6439022587;2019;3600;13136
6439022587;2018;3600;16405
6439035392;2019;3600;5900
6439035392;2018;3600;5688
6439044541;2019;3600;10885
6439044541;2018;3600;9578
6439049846;2019;3600;677415
6439049846;2018;3600;651580
6439054405;2019;3600;3634
6439054405;2018;3600;2732
6439061057;2019;3600;-
6439061057;2018;3600;-
6439064202;2019;3600;1705
6439064202;2018;3600;9123
6439066979;2019;3600;26844
6439066979;2018;3600;27810
6439067500;2019;3600;-
6439067500;2018;3600;-
6439069112;2019;3600;3111
6439069112;2018;3600;3003
6439070703;2019;3600;4648
6439070703;2018;3600;11530
6439074306;2019;3600;3072
6439074306;2018;3600;2247
6439074779;2019;3600;112341
6439074779;2018;3600;99602
6439081832;2019;3600;(487)
6439081832;2018;3600;(361)
6439087062;2019;3600;84479
6439087062;2018;3600;33548
6439092457;2019;3600;8815
6439092457;2018;3600;7195
6439096525;2019;3600;81
6439096525;2018;3600;-
6440012294;2019;3600;3399
6440012294;2018;3600;3445
6440018313;2019;3600;11204
6440018313;2018;3600;11152
6440018916;2019;3600;-
6440018916;2018;3600;-
6440021605;2019;3600;(1081)
6440021605;2018;3600;35
6440039874;2019;3600;67
6440039874;2018;3600;-
6441002027;2019;3600;3924
6441002027;2018;3600;6313
6441009921;2019;3600;(4903)
6441009921;2018;3600;(4948)
6441013332;2019;3600;26031
6441013332;2018;3600;28946
6441017369;2019;3600;20327
6441017369;2018;3600;14652
6441018274;2019;3600;2415
6441018274;2018;3600;2156
6441019768;2019;3600;4882
6441019768;2018;3600;4108
6441026074;2019;3600;175717
6441026074;2018;3600;(135999)
6442000544;2019;3600;36810
6442000544;2018;3600;39428
6442010239;2019;3600;8703
6442010239;2018;3600;7010
6442012170;2019;3600;6802
6442012170;2018;3600;6028
6442013180;2019;3600;16
6442013180;2018;3600;-
6443003820;2019;3600;-
6443003820;2018;3600;-
6443015303;2019;3600;206784
6443015303;2018;3600;105863
6443021402;2019;3600;(21166)
6443021402;2018;3600;(25108)
6443022766;2019;3600;1407
6443022766;2018;3600;(1870)
6444006781;2019;3600;1897
6444006781;2018;3600;1656
6445010935;2019;3600;3141
6445010935;2018;3600;2543
6445011872;2019;3600;12526
6445011872;2018;3600;11892
6445013206;2019;3600;32772
6445013206;2018;3600;33662
6445013252;2019;3600;(10688)
6445013252;2018;3600;(10707)
6445015475;2019;3600;53
6445015475;2018;3600;189
6445018660;2019;3600;(6006)
6445018660;2018;3600;(12930)
6446115955;2019;3600;1569
6446115955;2018;3600;1115
6448009656;2019;3600;4008
6448009656;2018;3600;5278
6448009840;2019;3600;(1291)
6448009840;2018;3600;(764)
6448011736;2019;3600;851
6448011736;2018;3600;17
6448011937;2019;3600;1
6448011937;2018;3600;1
6449005830;2019;3600;2177
6449005830;2018;3600;2135
6449030731;2019;3600;2478
6449030731;2018;3600;1965
6449031245;2019;3600;128658
6449031245;2018;3600;128945
6449033235;2019;3600;43873
6449033235;2018;3600;29883
6449033965;2019;3600;247469
6449033965;2018;3600;230969
6449039220;2019;3600;19522
6449039220;2018;3600;18964
6449040320;2019;3600;2123
6449040320;2018;3600;2628
6449042529;2019;3600;799
6449042529;2018;3600;3637
6449049002;2019;3600;55763
6449049002;2018;3600;31245
6449053070;2019;3600;(243117)
6449053070;2018;3600;(187589)
6449054242;2019;3600;97371
6449054242;2018;3600;84110
6449066174;2019;3600;(13)
6449066174;2018;3600;1669
6449067650;2019;3600;1033
6449067650;2018;3600;932
6449077828;2019;3600;333
6449077828;2018;3600;235
6449078204;2019;3600;0
6449078204;2018;3600;-
6449079455;2019;3600;(17628)
6449079455;2018;3600;3588
6449081528;2019;3600;4414
6449081528;2018;3600;3553
6449086967;2019;3600;929
6449086967;2018;3600;857
6449087304;2019;3600;75379
6449087304;2018;3600;70784
6449091484;2019;3600;121
6449091484;2018;3600;12
6449091607;2019;3600;68
6449091607;2018;3600;(1)
6449092819;2019;3600;10
6449092819;2018;3600;0
6449971810;2019;3600;336623
6449971810;2018;3600;272968
6450002182;2019;3600;-
6450002182;2018;3600;-
6450002200;2019;3600;6664
6450002200;2018;3600;6664
6450004687;2019;3600;35466
6450004687;2018;3600;35455
6450013829;2019;3600;217450
6450013829;2018;3600;183663
6450014808;2019;3600;163160
6450014808;2018;3600;159327
6450037837;2019;3600;597521
6450037837;2018;3600;544246
6450051800;2019;3600;1362
6450051800;2018;3600;702
6450057350;2019;3600;5448
6450057350;2018;3600;4607
6450058611;2019;3600;3325
6450058611;2018;3600;3289
6450058690;2019;3600;296
6450058690;2018;3600;27
6450063643;2019;3600;9387
6450063643;2018;3600;9078
6450065217;2019;3600;866
6450065217;2018;3600;763
6450066242;2019;3600;7201
6450066242;2018;3600;7578
6450068585;2019;3600;(1398619)
6450068585;2018;3600;(1369015)
6450068634;2019;3600;3879
6450068634;2018;3600;5887
6450079058;2019;3600;1872000
6450079058;2018;3600;1862337
6450080416;2019;3600;10319
6450080416;2018;3600;9498
6450084273;2019;3600;203056
6450084273;2018;3600;176294
6450087732;2019;3600;513
6450087732;2018;3600;504
6450088856;2019;3600;20309
6450088856;2018;3600;14931
6450090100;2019;3600;4242
6450090100;2018;3600;2394
6450090478;2019;3600;962389
6450090478;2018;3600;1068433
6450096705;2019;3600;513940
6450096705;2018;3600;184834
6450100920;2019;3600;164
6450100920;2018;3600;410
6450919765;2019;3600;5017
6450919765;2018;3600;3673
6450924758;2019;3600;-
6450924758;2018;3600;-
6450925977;2019;3600;47682526
6450925977;2018;3600;48369426
6450942073;2019;3600;368
6450942073;2018;3600;460
6450945684;2019;3600;44365
6450945684;2018;3600;44578
6451001142;2019;3600;11773
6451001142;2018;3600;13080
6451005796;2019;3600;(1371)
6451005796;2018;3600;(1903)
6451012472;2019;3600;(3995)
6451012472;2018;3600;(833)
6451012835;2019;3600;12209
6451012835;2018;3600;203
6451014857;2019;3600;93190
6451014857;2018;3600;91228
6451104638;2019;3600;1139605
6451104638;2018;3600;1236774
6451118983;2019;3600;994485
6451118983;2018;3600;987388
6451125902;2019;3600;262132
6451125902;2018;3600;251811
6451126744;2019;3600;1240210
6451126744;2018;3600;22702
6451213228;2019;3600;111970
6451213228;2018;3600;4740
6451220257;2019;3600;258
6451220257;2018;3600;227
6451406413;2019;3600;780
6451406413;2018;3600;479
6451411325;2019;3600;-
6451411325;2018;3600;-
6451416651;2019;3600;78943
6451416651;2018;3600;69157
6451423151;2019;3600;13207
6451423151;2018;3600;5370
6451425504;2019;3600;1706
6451425504;2018;3600;1591
6451426924;2019;3600;6540
6451426924;2018;3600;6519
6451433093;2019;3600;1971
6451433093;2018;3600;1895
6451433390;2019;3600;13560
6451433390;2018;3600;10122
6451433689;2019;3600;2433
6451433689;2018;3600;1932
6452037127;2019;3600;413980
6452037127;2018;3600;43175
6452042857;2019;3600;78638
6452042857;2018;3600;81963
6452042913;2019;3600;67347
6452042913;2018;3600;64576
6452046178;2019;3600;6057
6452046178;2018;3600;3202
6452057229;2019;3600;108518
6452057229;2018;3600;98472
6452065999;2019;3600;50461
6452065999;2018;3600;46082
6452070364;2019;3600;213249
6452070364;2018;3600;213000
6452082730;2019;3600;9105
6452082730;2018;3600;7306
6452083934;2019;3600;-
6452083934;2018;3600;-
6452084247;2019;3600;-
6452084247;2018;3600;-
6452084590;2019;3600;-
6452084590;2018;3600;-
6452089990;2019;3600;-
6452089990;2018;3600;-
6452091195;2019;3600;30845
6452091195;2018;3600;29589
6452093700;2019;3600;176203
6452093700;2018;3600;186731
6452093971;2019;3600;3806
6452093971;2018;3600;1894
6452094904;2019;3600;774
6452094904;2018;3600;686
6452098320;2019;3600;1035
6452098320;2018;3600;1041
6452105391;2019;3600;32751
6452105391;2018;3600;25485
6452106317;2019;3600;37682
6452106317;2018;3600;27905
6452109283;2019;3600;42080
6452109283;2018;3600;21086
6452114780;2019;3600;1658
6452114780;2018;3600;262
6452115167;2019;3600;25267
6452115167;2018;3600;33021
6452117076;2019;3600;24373
6452117076;2018;3600;17465
6452117968;2019;3600;239
6452117968;2018;3600;67
6452120720;2019;3600;2855
6452120720;2018;3600;2350
6452123954;2019;3600;(693)
6452123954;2018;3600;(199)
6452124764;2019;3600;0
6452124764;2018;3600;-
6452127074;2019;3600;4582
6452127074;2018;3600;3271
6452129473;2019;3600;1792
6452129473;2018;3600;6245
6452130824;2019;3600;1602
6452130824;2018;3600;987
6452140910;2019;3600;61
6452140910;2018;3600;-
6452907540;2019;3600;39097
6452907540;2018;3600;31590
6452907733;2019;3600;43865
6452907733;2018;3600;38507
6452913663;2019;3600;32729
6452913663;2018;3600;22040
6452915357;2019;3600;(14251)
6452915357;2018;3600;(5105)
6452932440;2019;3600;5934
6452932440;2018;3600;4776
6452933074;2019;3600;2621
6452933074;2018;3600;3109
6452934656;2019;3600;1455
6452934656;2018;3600;(4255)
6452934991;2019;3600;25820
6452934991;2018;3600;84296
6452939566;2019;3600;3819
6452939566;2018;3600;2998
6453003970;2019;3600;18452
6453003970;2018;3600;18257
6453004572;2019;3600;54111
6453004572;2018;3600;54503
6453004854;2019;3600;112387
6453004854;2018;3600;111405
6453006587;2019;3600;-
6453006587;2018;3600;-
6453037352;2019;3600;33842
6453037352;2018;3600;23635
6453040958;2019;3600;36300
6453040958;2018;3600;35652
6453046004;2019;3600;1421
6453046004;2018;3600;1342
6453047953;2019;3600;701
6453047953;2018;3600;535
6453048717;2019;3600;42645
6453048717;2018;3600;50192
6453049816;2019;3600;36834
6453049816;2018;3600;46466
6453055440;2019;3600;28517
6453055440;2018;3600;20729
6453062221;2019;3600;47969
6453062221;2018;3600;43477
6453069273;2019;3600;161062
6453069273;2018;3600;143254
6453075661;2019;3600;20503
6453075661;2018;3600;21659
6453077926;2019;3600;22146
6453077926;2018;3600;24599
6453078310;2019;3600;52260
6453078310;2018;3600;45438
6453084842;2019;3600;1239
6453084842;2018;3600;963
6453087258;2019;3600;-
6453087258;2018;3600;-
6453095160;2019;3600;9286
6453095160;2018;3600;8412
6453099119;2019;3600;108914
6453099119;2018;3600;68557
6453103460;2019;3600;0
6453103460;2018;3600;-
6453104584;2019;3600;10180
6453104584;2018;3600;9856
6453105034;2019;3600;22806
6453105034;2018;3600;21194
6453105316;2019;3600;298191
6453105316;2018;3600;255958
6453107401;2019;3600;37899
6453107401;2018;3600;31938
6453115836;2019;3600;6705
6453115836;2018;3600;6928
6453117456;2019;3600;29488
6453117456;2018;3600;20938
6453121692;2019;3600;2088
6453121692;2018;3600;1289
6453122760;2019;3600;10604
6453122760;2018;3600;10140
6453124446;2019;3600;29872
6453124446;2018;3600;27514
6453126644;2019;3600;1329
6453126644;2018;3600;921
6453128673;2019;3600;1134
6453128673;2018;3600;351
