inn;avg_staff_qty
5610122802;15
4632155020;9
0275070806;5
7736672950;2
6164303767;13
0278169225;17
7841330761;2
7017106287;62
6164303816;2
2334019156;10
7813362433;37
2463258547;8
5410787310;2
7729783708;18
3805999790;3
2635828344;1
1655288896;2
1003010256;0
7730703545;9
3849034774;14
2801194150;0
3525284284;20
5402553318;21
3525284990;9
3525284693;6
3525287045;13
3525284799;1
7810700934;6
3525287581;4
5402554495;20
5902227432;0
3525285425;9
3525287341;1
3525288105;1
5404344101;8
2460104620;4
5902225570;5
2208010805;0
7806470357;6
3525287729;84
4345317334;64
7224041528;0
1660073416;28
1657048113;2
7724415972;3
1831186268;9
2440008124;13
2210006348;92
6673149728;9
5443027025;1
7451425305;22
6501293158;6
1701059815;20
5933010655;4
4253039221;80
0227007071;0
5611080753;2
2801233459;18
4345469087;9
2460104595;1
9715305110;1
7716864950;1
1326207122;13
2466208270;12
6663066293;471
6663071279;512
6663071261;1
7842457873;2
4029040540;4
2464243092;5
4029040243;1
9718121978;1
7002011762;9
2457056648;1
2827008306;39
4307008864;3
2816008689;12
6606036599;51
4307008550;6
2457056768;5
4307008470;0
4317005196;29
5401305150;15
6147022283;2
0107019438;20
7453195872;12
5247050998;1
3620008654;3
7811524294;9
8620017217;5
8603133693;2
3620009030;13
5218006352;4
7701831503;23
2465189401;2
2005011955;18
5027270780;1
3123446190;8
2005011948;2
2124045706;10
5427128604;0
3123346050;50
4632247948;13
7816685633;1
2308261016;1
0276937489;1
4029059646;2
7727398771;1
6952315647;4
7804422982;13
7811445878;3
7811445839;28
5725001480;3
6671170509;142
7721212396;73
6345025840;21
4217162854;78
6163135904;6
6147038029;23
0278212431;42
8001017940;1
7203310924;4
2209043948;2
8911015302;1
6671088540;2
2461208999;23
0726020977;1
5501191193;2
7702436552;1
3443140436;16
3025033807;12
3121008391;3
4205372141;0
1650367897;1
9718110207;35
1660317221;3
2634088601;8
5405406640;13
6659118904;20
3666191346;16
6727031764;0
7449137109;71
7708180681;3
7730039620;193
2127322965;11
7715253475;0
7730124241;37
2465311676;1
7716773727;5
8703010906;44
7710961555;11
4103000899;7
5920997970;0
7017352980;2
7705913228;0
1433023881;1
1433023874;1
7721831117;5
5504246108;1
2465311683;1
2465311725;14
8603207514;109
1655391036;1
4824092744;0
6318028390;3
6229087411;1
5043062280;0
7715586594;790
5246026216;46
4317006859;3
4205171100;10
4307014339;1
0278067110;2
0278082704;6
6679110300;6
2465270290;1
7714869487;1
6317079427;242
2127306441;5
7404050264;52
7106500020;1
0816009840;10
2901015750;647
7107500030;6
2901003392;5
7733729326;6
1328903157;10
5044083268;16
7105500028;4
6436904245;4
6671465809;29
7017364802;4
7802875828;6
5029191251;5
1835035118;124
2311181917;0
9204015570;21
7723926445;5
4217165911;4
5433180610;12
2703052366;3
5243028977;22
6224001153;24
3662152515;2
3849003670;15
7804360574;11
5904087318;22
6224000086;27
3702648077;131
2130017432;104
2703052165;95
7842445540;17
7728294020;16
5904087090;42
5902164888;31
4345087137;1
1419007510;4
0561057490;4
3666126594;2
9705045430;1
5424402898;2
7820045097;10
0326540788;7
2349028668;13
2222803394;2
7726643205;89
1701056331;3
1650236196;1
0726014123;3
2124018396;14
7703390332;2
7104068905;49
7806186522;1
7404066088;2
1834044222;7
3702115015;15
2703085844;2
0268046168;3
7805321634;1
1655164040;12
2723181176;7
7721337444;6
0323390076;6
5024156662;5
7811221645;1
7107108680;1
3328447130;1
2623016683;6
3328447250;58
1657078809;1
1655163992;23
6901061440;4
6027086550;2
3664113670;53
3804010935;16
7730558961;2
7805170488;1
2537044373;4
3252004104;81
7725645672;42
2538078181;3
3253002910;31
1001251440;3
3124013505;231
1629003801;44
1001251979;3
6311086273;48
6311086065;31
3123029196;18
5044074464;14
6027180062;1
7751045230;1
2508130525;3
9718063081;1
6684028161;1
5321189050;6
1215218249;2
9701074800;1
7804597830;0
2536258809;13
5009086121;4
0274171978;20
0278195049;3
7811539639;9
7708779235;12
3664123781;4
0217006777;1
7719832346;1
7814690758;2
3905602448;1
7842330387;5
3905602342;2
7017094183;6
5406732999;26
4217158262;4
7718916547;13
5406732678;1
5406732727;6
5406733600;6
7729729443;2
7751508129;3
5406733833;3
2543019262;4
4401133710;1
7702560743;1
4401133608;13
4401133735;8
9102029982;8
7802872168;1
2309138590;1
9102030314;150
7604251352;3
0309992470;0
7017341192;3
7802872312;1
7451361838;139
3457000492;4
4205276470;84
5751200718;40
7452112778;2
7816595980;23
9111002257;0
7810942838;74
7447232942;1
9102030057;2
6658444461;1
7802872030;10
5262047982;32
5836660440;1
7460014252;3
3257015501;5
2626803262;77
5190031814;0
7017350197;1
7704859240;17
7720727970;6
7706010268;63
3306017134;12
1656076100;6
4909119160;1
3662200550;25
7448169179;1
5902991341;0
5609095262;1
0326521168;3
7449118378;2
6453133730;5
7721503606;1
5262051971;7
4205160348;8
7701945204;1
4024001226;7
7716569739;21
4024006859;8
4105027663;5
4205053716;20
2712007320;29
7842361201;1
6732008087;13
7017113534;2
7017113478;1
5753009001;76
1433022158;3
7726501881;82
2811005324;4
6732008224;5
6453039938;8
6453063970;6
2401002457;0
6453037352;19
6454057070;6
7820311180;1
2401002496;32
6906008514;11
6455000894;24
7816528694;2
1326206320;1
6663012040;13
1326206390;15
1644060882;1
0245000400;1
0245009145;6
0275018010;14
0245011578;22
0245010091;33
7802395405;23
6454058901;4
2450022495;11
4909107848;7
8401008234;4
4909108224;20
4909107894;84
4909108111;0
5537009102;31
6321311263;28
8001017594;78
7802822488;33
3327106829;14
7802820956;7
5260355798;65
6161067423;1
7722805039;28
7718927884;22
7107542425;15
7842495300;0
7107542489;18
6150058427;2
7714690419;3
5906071377;15
5406538110;4
6150058219;8
5260089754;7
5906071271;22
7716729277;1
7447212858;1
7447211533;9
7716728940;44
2356050150;21
6322033210;4
1660139674;3
7707084551;10
7816533045;6
5404364274;37
3257036935;25
7731299773;2
5030087343;1
2721220817;6
3662219914;1
2724208381;1
1435302224;0
1831177070;9
1417009777;20
1901128110;1
7203365426;4
2320175719;5
2636209259;4
6670358480;1
3811082867;4
6652030834;4
6631010210;58
2353019708;18
5540007803;21
7610088513;57
2723107510;0
7704810100;1
7714847356;249
2353020238;0
5540007779;41
5530005028;10
5528029624;8
7610088506;50
3811082850;7
7024031226;112
7024030960;3
7732523241;107
3702672048;1
1015003285;20
7024031554;1
2465254298;1
6318323029;0
7713563217;0
3250506589;7
3327840620;5
3702672249;44
5405401419;9
6670012980;0
3906217150;15
7719615905;3
7726358864;0
2320175412;2
5405414577;1
2224083053;16
3123121787;6
4706031230;4
7840042136;8
2537062774;4
7203362513;1
2315161767;24
7724340678;4
1832010147;49
4028049243;3
4028048754;8
7017388472;18
4401048656;7
2222778691;2
2537062936;11
8622013592;3
3905055467;8
7723633858;18
3461058223;1
7702676811;0
7816584226;1
3666203584;0
2543046851;2
6732114945;3
3664134279;7
2543046820;4
4335004011;13
2225148507;1
5262300321;3
7717782410;3
1660180418;9
2320209453;3
7743877436;1
7751520599;1
2722105609;1
2722089668;11
7724918655;4
0274147157;24
2722105493;2
8601046290;4
4705019456;8
7206000783;124
7717782322;3
7206025900;32
7208000210;17
4705022184;33
2722105849;1
7206025450;0
7705664677;75
1660180256;62
8601046075;1
7217000390;128
7301002460;5
1660180464;6
7206017177;773
5610151634;3
7719641831;5
2722090180;1
7813136064;2
0105018196;712
0239005150;9
3315010463;16
4301001767;75
3917014627;4
4330004586;164
3917000230;47
3324120134;11
4102009320;7
6950007037;11
7810632579;1
7728734909;12
6924003082;193
5321090679;7
3123109317;47
3123108747;2
5402495377;27
3123109162;0
5113092763;6
2724153936;1
6913008900;4
5112092841;15
1650063313;319
3123109204;3
6913008547;93
5020081825;3
7723494058;88
7451376802;4
1655377190;17
7404064355;2
2320032774;446
7224070991;2
9721030417;2
7814674820;1
7724394049;32
7743785640;9
7724753192;1
2511064456;12
2312190569;31
7813309944;12
4633033603;5
2320077292;48
2320097926;11
2320076027;24
2320072713;94
2320077020;5
2320098398;32
1435302094;10
3702124355;7
1841058219;8
7718286775;1
5012079533;1
6451425504;6
0721006841;18
4223055755;7
0716003309;18
6319160384;7
0721006697;1
6623042183;3
0716003154;0
0716003210;8
7704769532;3
2918007035;22
6451425575;15
6319160539;44
0721006640;38
5256145438;39
9715230873;1
7602120280;1
0317317134;9
6164105229;1
1650266024;2
3459003805;1
3628017202;22
7627039627;16
7736661147;3
6318233135;9
5507240619;2
2465295128;34
7536136447;1
7103509272;15
7105509912;151
5045048717;4
0411003505;1
7810568073;12
4632079965;1
4345060167;16
4345060223;3
7447255308;2
7811237412;2
7106034154;2
7811462182;10
5406351866;40
7814439103;60
7801518196;79
7816486910;11
4021002528;70
2723079285;32
2723080379;1
3665074181;2
7106505580;3
1701056606;4
7839044435;11
1659162510;52
6167131210;3
3443125519;7
1831176012;12
5258125606;6
7714357418;8
2311200045;4
7804289931;5
8905031426;3
5321079756;16
5321037717;343
8905043140;22
5321088574;6
0323341463;12
5321086400;5
1210004010;5
1217005976;1
5321034434;592
7702532753;25
5321039753;884
6670082930;9
5906105146;6
5258084283;0
0275067881;1
5258083850;13
6345021500;13
6325028553;20
2464055282;9
0276074271;37
7105505428;9
6831004608;756
5406644767;7
7452042520;54
5004016593;3
0276069666;0
6683005147;3
5836658560;4
2410003432;29
2723166160;16
6732063994;15
6732063899;39
1102068835;41
1102068779;136
2224122954;27
3849032390;0
2313021563;63
6732063345;17
6450080712;2
6732063835;10
5004025647;34
8909003405;2
1659140227;1
1657024909;53
1658036128;5
1659031468;19
1657002503;5
1658021410;124
1657027018;1
1657010102;51
6501118477;2
6501110189;77
6501010360;25
2328017200;36
6501027580;244
6501097940;673
6501073730;11
2313021669;4
8602166551;47
8602166640;2
5752039490;2
2312189242;3
5263001532;922
8602166456;72
5263039222;6
6153034368;24
5105094291;3
7716573358;20
4025045410;27
3255052201;6
4019001943;11
4025042049;14
4025051580;5
4209003875;262
3255051744;7
4703071323;39
5017075740;4
5103065922;3
1657138487;1
7702643686;49
4025044663;6
2403009120;0
2411024040;174
6829098817;1
6330060792;39
2204069004;4
2374001187;7
2460236312;31
2821007497;205
4217160462;10
4028038594;11
7224052625;27
5902134770;2
1215178620;6
2821007433;78
2721173010;7
7714747295;1
4629007470;30
5902140005;49
7203181203;0
3702157618;1
2721172994;9
7705845384;15
7802586840;1
7806432993;1
5034036727;16
2130175076;1
5010052102;1
6153003585;25
6229081988;57
6950194813;32
6311166507;7
1435310271;1
2465148839;1
7804572032;1
1841064477;1
0326547286;10
1106032452;3
2543005767;3
6673137507;30
2543099187;1
2723115582;5
6679096053;3
1660101800;4
2723115350;4
2723115769;3
3525095960;75
6905082138;6
1655137583;2
7448097333;24
1658087002;2
3528043583;22
7014036553;62
4212427095;104
4213004906;0
6027001940;8
5054007509;4
1901064509;133
1435217233;12
5402188009;11
8906001110;9
8904000658;3
7813484248;1
8911018470;31
8911017910;2
8911017814;26
3665080139;2
1657065214;717
8911013665;10
4632087878;13
3662163193;2
5405393655;0
3661052772;25
5029153425;49
5054007548;1
7718803487;11
7729702917;1
5212007511;4
2463039464;2
2463011910;1
3328458661;1
5311001214;161
1901064957;6
7718541947;459
1435261240;4
5401358770;24
3814018316;26
4345380054;2
2308207594;1
6658450641;6
6027032931;23
6027154584;6
6027042337;739
2319037295;6
6025000518;96
7604108867;11
6027014604;11
7325041316;10
6027044180;4
6027068960;45
2319036703;3
7724441475;2
5803025259;79
2311092294;16
5022056020;80
5933011095;0
6732163188;4
5611082415;2
2464143394;4
5024185448;3
7735175289;0
6686106584;2
9717068390;8
0529003228;2
5190034935;94
6321347855;1
5012084533;7
7735601924;20
2917125999;6
7806526835;1
7735601949;8
7325129049;1
3702730885;33
6315535473;36
6163103691;3
7804412751;4
6167074970;5
2983012490;1
6376028086;1
3701005404;24
2301031736;6
2301012388;15
2713013084;1
1652007515;52
6027105876;1
7723704474;34
3604018493;24
3728009999;20
7804475222;17
5035034553;55
5307007414;4
2224118524;6
3604018486;22
9715230048;1
6672272292;0
6143050995;9
6143047061;8
6143016200;13
6150016240;47
6143036711;9
6143006650;14
6150032394;2
6150016508;6
6909007501;30
6658075119;41
7814498250;1
7805551395;4
8603219069;70
7810824369;6
6658131074;10
7842451180;1
6656004948;30
7727274455;2
1645031098;19
3250508392;14
1015009463;1
3126019125;0
1643014499;2
6007003146;23
3616020144;3
5752076164;1
5256145300;21
5047194671;2
6910002508;27
6909003602;10
5501157428;1
2109002578;2
7731409271;6
7707766346;82
7743840193;5
2238003749;183
5401952327;5
7733229323;2
2311189754;3
7123008370;3
7720370287;9
4632226137;21
6678079721;3
6671067251;7
3328016575;4
5321187335;10
0306217191;18
7536091852;10
7536091563;1
6318152214;41
6730071492;17
5438112638;42
5259084543;4
6025022494;0
7325078348;8
2221123727;17
7325078323;6
6025022737;10
5406276915;27
2222062354;67
7709008852;241
7702019661;189
5903079402;4
7709454374;187
4702018052;1
0816029195;2
5905027488;6
5256138039;3
2536254307;2
3662093108;7
7701098903;11
2404009115;4
5506171338;11
3662095722;2
5638053500;1
1644063033;0
7017292393;6
6317074732;8
7811704032;20
1832150088;2
1657247817;4
2366006590;3
9705122082;89
7743268360;2
5401986157;12
5029218320;19
3666229303;1
7811703945;1
7743268314;3
4345137476;11
5434101191;1012
4345137331;28
3702529640;3
3702529915;3
4028054290;1
3459003523;2
3435305388;3
3922502556;24
3528202748;10
2983009184;7
7736290260;1
2310198379;3
3702702172;5
7452109870;2
5903107297;10
6234165954;10
3327116440;1
5907033279;1
7804589935;1
3334019976;6
2902076280;9
3918504367;5
6316231478;7
5903130673;6
2983009096;0
2634809758;12
6830006539;152
6670403824;0
7736522023;1175
1434049755;50
7841053420;3
6453150044;34
1650344032;5
5403027364;1
2015006263;2
7901548660;28
1657237199;1
3702177981;2
3257053232;2
2130188389;5
8001018527;0
7734403366;6
7448203060;3
5725004315;18
7447055309;2
5043033698;16
5043033899;3
5043033722;7
2723120776;8
5754009195;1
7709568163;2
7224035764;603
2310146236;7
3811061761;11
6102026471;416
2310146420;4
2301064298;23
4909113908;0
5404396580;25
7606058724;25
2301064354;3
5404396621;124
7811270233;2
3918012439;1
7017393345;1
6671031079;14
2319060054;1
5501162393;2
6932006672;3
6670401496;0
7424004266;56
9710006500;4
6679084844;29
3808193260;4
3906978718;16
1326233517;19
1216024567;2
3241013499;4
6453144530;14
5401348299;3
7802753241;0
7725047224;141
5507208573;11
7801549116;4
2291001306;5
2536012114;6
6316234648;4
7704413624;11
3906355061;0
7839084950;2
7807076057;5
7205027888;0
7810347035;2
7751004227;2
2635209369;14
2466161374;23
5514009441;68
6321382673;1
5029197172;70
6671009789;0
7805687607;10
7813219225;6
7604277978;5
7721296540;2
7452137540;0
7709979533;11
7715917729;1
5024170064;29
7718885881;1
7743181007;2
6504017565;5
5310015253;25
6016005414;36
7716864036;4
4823073594;9
2225183685;1
2464137418;2
0278932239;1
5032261981;119
6455068719;5
4101166320;4
7724415274;3
6681005416;41
7451424894;1
3812019498;2
7716789452;45
4324008737;0
6952043697;1
7724943549;6
9108005699;7
7806518626;6
2224169832;44
7733901739;3
9201010887;5
9204016277;26
7721851804;15
6319187298;3
1435287953;1
5262296562;11
5248033723;6
2130132026;3
5501255150;7
5404502887;1
5431105977;9
7806518270;7
7719622980;1
5610159055;2
0276154671;3
5837004306;1
7806518320;7
5610089425;130
4205124879;11
5401382109;2
2721211361;1
2312218310;82
1435261761;0
7840033029;10
2373008574;4
5032289634;5
4223119590;12
7719471594;13
2636214474;0
5038129122;0
3525407306;6
9104009438;36
6167139988;21
5024178507;1
1513066802;1
2807005924;23
4029057261;33
4205359214;4
5004028616;1
4029052464;32
4027123871;10
8610002941;1
1831172949;0
3123364878;7
5405501170;10
0267018320;7
0318034562;38
6673122130;19
7206050706;39
7731191522;2
7720302368;7
5032209325;6
2312218214;39
7104525809;6
5405501163;4
6673122194;10
1435285635;39
2722073940;18
7843318030;0
7718911732;4
5407016451;2
7743871191;0
3015078904;32
1650098034;54
2470001133;1
5504064757;10
1435167790;43
5007078975;14
1435167920;5
7717683610;29
0220023162;33
8620012900;6
2804013733;56
2804013719;3
1515921565;3
2804014060;60
5503011209;43
0242007929;95
1435168272;1
1435167737;1
0232006965;30
3908608053;1
2804013797;84
0242007975;72
3702044163;4
2315108876;26
5703012168;4
1514006980;9
5503044966;1
5504066673;9
5503046434;51
5503064754;12
5503011520;39
2310195360;2
7702407336;3
9715277208;10
5404045341;2
6215030648;8
7804579479;1
5402024346;13
5836679271;11
7838060057;6
3665131739;2
5072005254;24
7840058376;1
7703626394;55
2308238063;4
7714663486;18
3906358954;1
7724608082;15
7701154844;17
6671079289;0
9723036291;1
3525409198;1
9729031317;4
7726388548;1
2310195339;83
9204562808;12
7736183476;41
7731019874;0
0277923760;15
3329091783;5
5048047408;1
7839092051;1
6150095588;1
5404066454;3
6509009906;29
3811026260;89
7725397557;3
3112262835;3
7708328183;1
1215103135;9
6509009920;1
3808072812;57
3808004756;68
7112027451;1
6672166946;31
7112027388;0
2223963182;1
1215102741;4
5259035320;5
3808143460;11
3122508870;0
4634010366;4
7602132617;1
5003024048;0
3827051906;21
7802851337;1
7725330337;18
7839071083;1
5918215746;2
7802850855;14
7802850848;29
7806520632;15
7751519071;2
1422002287;27
7802851859;6
1660279199;33
2308236588;1
5902039076;4
7811620600;4
7811620495;8
7716018918;25
2536298689;1
7714757952;1
7710730565;1
7735076810;15
6623053611;4
5501214080;58
6350023862;4
1513062340;7
5836679426;11
2632106100;10
5501214203;2
9718032407;2
5261046908;32
7702572724;3
6027174460;17
7816133872;22
1326200590;2
3123397986;7
1435177284;10
2703026912;11
6658405159;1
0274144861;5038
6372015583;6
0273077436;1
0273077429;1
7816222096;54
3906241836;2
7725336748;10
5405987120;4
0323396896;3
7743178318;3
7017411971;7
7450070530;4
0274920850;4
6453146111;7
7839073242;24
2508128565;5
3458001918;7
3851017416;34
3257041607;4
7743085254;97
3662228884;30
2983011320;16
2312243394;2
4101144550;13
4101144599;10
1414012605;3
5904247089;1
3812132920;18
2538073137;1
2538060850;1
3524012545;30
2538001527;172
7723652018;57
7801537086;30
4632128108;0
4825055671;15
2312095185;3
7725631493;20
7415067774;0
7743085399;28
4824042278;8
1516620377;1
7718889244;6
1421008286;4
7718862235;4
6154571703;13
4824042221;1
3528102253;42
7735585831;26
0278104500;9
1660142807;4
6162060452;76
7803025365;103
7203391088;11
7707370545;42
2457080785;0
5981006698;19
6221004156;7
6501285372;0
8602270182;0
5190062442;14
4802004021;15
5260429601;46
5406615621;11
6727028514;1
5612164854;56
2807032170;5
7451346741;3
7743867639;25
2540182831;4
5261083843;0
2540183722;17
2536179890;7
7450050526;1
7803074281;7
1645021396;1
7825128050;1
7825114241;19
7450050653;1
7805431891;8
2703060222;1
5228055662;11
1660144956;6
1658120852;4
6318218560;95
5212510387;60
6140022781;7
6319057098;7
2411014638;5
4823072907;41
1215211885;1
3810065227;34
7838057110;9
6166100762;5
6111013581;1
2462063714;1
6658520546;17
1644093013;16
9701122821;5
5038136384;0
7743277799;3
7733331581;2
7707421302;4
5405461111;3
5405461560;3
5405459955;5
0572000914;1
0572002654;6
0572002735;1
0572002252;5
5405459419;23
3906373279;1
7751149590;6
2462063721;72
6165215898;1
6320030982;6
5029234586;1
9717072012;2
0572002781;28
5405457838;10
0572002076;0
5405458373;50
4217154902;1
5409012283;9
2904025250;0
2610800964;1
8901027940;2
2221205659;45
7718932027;1
7713768694;2
7729741761;1
2631804230;18
6321313430;169
5903105395;2
3528199703;4
2225137135;7
4501183680;0
7203457772;2
1660318031;0
5829004599;80
6154153304;2
0266060640;10
5440115851;4
6450077639;3
7716739726;9
7722802302;8
5434116776;21
6439095105;4
2361016404;1
7455033531;3
7325161998;1
5211760056;64
6167143590;2
1207014805;6
5917000787;3
4711012561;15
1207014788;12
3661057192;23
5535009724;2
3661057812;14
5256101818;4
5256102346;1
7734545843;43
1434050077;3
4703165444;1
5245029020;7
7804601244;2
9729096441;0
6501266500;16
3663105797;60
7814759826;1
2225202338;2
3702220250;1
6658525880;42
4825014700;11
7401012969;11
7804164516;3
6670069369;3
7401013000;43
4826036689;26
6312108900;24
6670069545;3
7839086763;1
1652024817;2
5260443973;43
7731372261;3
5406977100;2
6679125378;17
2014019502;39
5050142384;1
6908018356;1
8610010702;67
5262364212;2
2130211359;2
7726397239;7
5908079452;1
9715348145;2
9725012120;2
5905060703;13
7743303456;1
6501304787;6
6165125330;5
2460218881;1
6634011010;17
6165125852;3
3250071095;1
2466114215;1913
2466113765;5
2511044682;57
9715293930;5
9701065274;1
9717055289;3
7842452561;39
4202015871;125
4202022244;67
3250070503;1
6672281709;8
7842128822;30
6672281875;7
3666216657;1
2634099265;10
7104074440;1
5027249851;10
5262346774;44
7107118720;6
9718049457;9
4401178729;2
7731349431;2
1659179383;8
7604187192;7
3528134576;1
3528134209;13
6312112455;1
1116006540;0
3445091713;7
9901033880;5
1659180893;2
6623121815;308
1215217742;3
3328017258;1
6451011849;13
7716854359;6
7730233770;25
6658500395;0
3528271029;2
2724151752;4
7453308212;2
0105022361;6
0273913708;16
5049018872;2
5049018840;19
6814003756;25
6826032663;10
7722395689;16
3662247453;17
2724151978;3
4715031332;28
7802637206;3
3906359595;11
1435325856;17
7722395720;10
6452127370;0
2724151640;2
7726414438;1
5047204094;3
2826000939;0
7708328793;2
7751097895;4
2721233421;0
7707396350;127
4101181760;4
4205361245;2
1645026450;5
7604103298;2
5246025491;226
0268056399;27
4303001096;5
0278003614;7
7604103386;28
5029223175;2
0917033198;1
3703020905;20
3327137802;1
4025040796;55
3255053452;1
3255054505;9
3255054223;7
3255053653;6
7743219532;52
3255054150;4
2722095929;1
7707627166;12
7703431003;1
6316236596;5
0301200797;23
6317120210;61
5752023370;0
7729139388;2
0278932630;7
7714997898;64
4028014498;6
4027051507;23
7725637086;23
4908011082;14
3459067693;3
7810427925;11
6319204433;4
3664216108;8
6321404790;9
7802565150;2
7714375030;4
7715012494;10
2462046331;2
5503159290;16
5029094160;176
5034032289;2
5034032440;1
4205169510;49
5029094145;20
0562055632;9
2465014144;13
1421009554;7
7313010105;3
7453292259;1
7202200421;4
5835049510;3
7204147332;6
7725172747;97
2456003717;0
5254487517;16
6452104849;17
1326225153;9
6234118224;7
3328490471;2
6321314440;2
0708014000;1
7447227607;13
6164313050;42
7404061788;4
6316187797;0
3303010525;5
5754022238;12
6316187719;8
2722035038;215
5908051390;5
4823055789;73
7714884319;6
7701973716;9
6143079867;19
4704090897;20
7733815085;1
7726687971;6
2511079212;5
5811003072;41
5004024717;5
5079012349;10
6820030349;51
6820030331;21
5260078907;7
5260054215;3
7802862610;7
7802862650;3
7723909016;72
7751521426;1
2724005617;6
2725022453;5
7445020205;16
2723010886;96
4221026445;1
1119005350;8
2721942386;29
2722010548;1129
2723032865;7
2723054805;4
5906150597;1
7453317263;5
3025032056;2
7724424110;6
7014063275;1
3257057533;2
6168100870;3
5053045646;42
3665144992;5
7716877275;1
7727334288;6
9721058236;7
7453317256;0
6234052855;8
7445020685;3
1105018215;6
2308183103;13
8610026501;19
3662101214;33
2308183054;2
5053045660;48
7727334320;2
6509018795;24
5260190659;1
3666152058;15
2801098707;4
2462212998;14
5260191437;4
2466232258;14
3665040048;80
7806302810;18
5321153706;5
7814470833;0
6345022447;9
2353016440;3
7453239505;13
7810549426;3
2354007350;8
6317041487;13
7725752032;37
7729706566;10
2462219016;2
7743731797;2
3018310295;12
2460234273;2
3234040533;1
4826066718;15
2461215795;12
3234040460;11
7714868250;1
0261018429;9
0275066944;37
2901170594;2
3234007455;2341
5504210567;8
7327047754;11
5506207707;4
7460002183;10
7327047553;61
6317075782;32
7716591942;0
5027152955;101
7801535610;33
3255502595;8
5027153363;3
5027153028;5
5320000979;61
5440110282;0
8622023061;8
8622022741;10
5436310105;1
2336017130;134
2320116985;7
7710539752;8
3525263527;10
6670320511;47
5007058256;2
0550005813;1
0560040013;10
2446031923;8
7731414176;23
7802303010;13
6670320864;4
2460237919;1
5614014501;1
0550005725;3
7203329675;3
6319123008;4
2310160583;4
2917003609;10
2921011761;1
2310160618;1
5259098592;2
5610165450;15
7801261913;15
7743675687;8
6027159960;1
6820035516;3
6146005824;1
5249137362;4
5903956540;8
5042134799;1
4707037115;14
5244028793;1
5027221944;1
5050114965;4
0317741939;106
7706293626;5
6911023821;2
6922004002;56
6162512317;7
5035044417;53
7734739380;0
7327075222;4
5050114933;2
3255062048;16
7729503693;4
5262247237;9
5262247332;144
5032287891;40
6027159920;1
2508012835;51
7714016150;5
6660014314;94
6659098655;9
6660139296;79
4205225348;8
2709013726;12
7725689870;12
4345099485;6
7713285785;3
6229067729;9
9718076997;5
7724420588;1
2508048503;12
2508053574;4
7743838194;21
4205166117;1
7702660770;19
5037043183;24
2508029885;9
7717602107;1
6230064730;27
3904051188;1
2466134860;36
1102056276;1
2347006877;165
5037050906;208
5037044701;9
3904014595;109
6729018286;86
7804176039;1
7611014842;26
0268038216;34
6730081483;82
4909107781;8
7610063477;13
5032203700;60
6407002570;48
1660155926;3
7725680229;9
2536106203;5
4401097188;20
5257082389;5
1102056300;4
3662269200;23
6679119913;1
4401096530;5
5904178614;48
2464002516;73
2464001505;21
0703005299;6
7107129680;6
7329029013;5
8601067332;8
7456041126;2
5047217255;2
2724231302;1
3906374145;11
3702208206;4
5906156158;2
1701061860;3
0230005797;1
2723202757;2
7017452801;1
7734402348;17
5027270388;39
4401189079;3
3811445207;9
4223117673;1
7447271839;1
2443048774;4
2724220519;1
2420008503;455
3811445214;4
7804595590;1
7731359486;7
6623121847;1
5038126890;2
6501290615;1
3812018247;2
2723194048;8
7725367746;45
1402022359;2
2443048750;1
7725367721;23
5610225678;1
4825100050;2
5446018780;2
2703037953;6
5258078674;2
5258079050;6
4029016184;541
2626039872;22
4026000901;49
4029000018;1627
4029009395;30
2703037350;60
2703038065;1
2727007309;32
2443028880;0
5937001690;7
7323006644;155
2460078320;1
5045037828;11
5045037948;32
3329067678;12
7718837983;15
6604021854;3
7705502186;11
7712100600;111
7727021870;728
7017253757;8
5256024962;23
5638031217;76
4825072500;14
4825072620;27
7017179567;1
3016064157;1
3016064284;1
7710764839;1384
0601023179;1
6312006665;13
7811310944;7
2349001031;10
8911024755;30
1001164290;62
5445013405;1
4345042048;3
4025418277;100
5047012025;1
5112700218;18
5045024025;51
5050010532;5
5047006053;42
5050011409;20
3311016552;13
2364006130;35
7743852431;13
6658399875;154
5506053084;2
6658399667;2
2364006002;6
2364006154;13
7804563045;1
7810434591;13
2405415543;32
5933271520;219
7323007158;8
3517803842;14
5609076460;15
0273073791;11
7519003334;41
7524011588;24
7703565173;1
7709885243;1
7725745243;17
7524011450;2
5001074156;56
6166059176;229
5503235400;8
1012010527;1
1326219865;8
5507231011;5
6318150337;4
6625059055;109
6316092792;14
5622005187;3
4025418291;98
7701917006;793
7706547207;20
2625027480;17
2225089530;2
2225089629;3
2635120752;58
2625009811;4
6315647963;2
6450093278;33
5904334060;30
4401170470;2
5029209452;10
6658485010;5
3444258159;5
4704099392;1
3435125219;1
7735151697;46
4715030628;5
2634095630;1
2901276738;8
3661071694;9
9701033307;1
6229079996;1
0608040984;0
0273906549;1
7604300017;0
7733272248;10
7719439375;28
7720333239;2
6315647152;5
5007085186;3
7751017674;4
6142022272;16
4205257702;5
3720004276;11
7730197730;12
7810590939;2
7724751580;6
7017321693;17
5039010419;10
7722797187;12
2635122171;4
6142022258;23
3702132349;0
7804439489;5
3461059139;1
5720016934;1
7206032560;11
3720004036;28
7703752864;21
7709900727;17
2635122083;4
6315647843;2
7325118329;6
5720017208;1
5720016959;1
5720016941;40
5911043600;5
5607018713;10
5720016814;3
