id_complaint;id_procedure;status;processing_result
259760;4764819;Рассмотрена;Признана обоснованной (частично)
284003;5768836;Рассмотрена;Признана необоснованной
284002;5768836;Рассмотрена;Признана необоснованной
295146;6223819;Рассмотрена;Признана обоснованной (частично)
307606;6552469;Рассмотрена;Признана необоснованной
306976;6552469;Рассмотрена;Признана необоснованной
306379;6552469;Рассмотрена;Признана необоснованной
303673;6552469;Рассмотрена;Признана обоснованной (частично)
296500;6552469;Рассмотрена;Признана обоснованной
295913;6552469;Рассмотрена;Признана обоснованной
295590;6552469;Рассмотрена;Признана обоснованной
295278;6552469;Рассмотрена;Признана обоснованной
294781;6552469;Рассмотрена;Признана обоснованной (частично)
286247;6552469;Рассмотрена;Признана обоснованной
286246;6552469;Рассмотрена;Признана необоснованной
286245;6552469;Рассмотрена;Признана необоснованной
285731;6552469;Рассмотрена;Признана необоснованной
284578;6552469;Рассмотрена;Признана обоснованной (частично)
280352;5566375;Рассмотрена;Признана необоснованной
252611;4453474;Отозвана;""
247682;4453474;Рассмотрена;Признана необоснованной
273325;5107107;Рассмотрена;Признана обоснованной
260488;5128152;Рассмотрена;Признана необоснованной
268842;5255270;Рассмотрена;Признана обоснованной
307858;6671522;Отказано в рассмотрении;""
307857;6671522;Отказано в рассмотрении;""
306080;6671522;Рассмотрена;Признана необоснованной
275339;5261826;Отказано в рассмотрении;""
274280;5261826;Рассмотрена;Признана обоснованной
289431;5960118;Рассмотрена;Признана необоснованной
308311;6841215;Рассмотрена;Признана обоснованной (частично)
263697;4916132;Рассмотрена;Признана необоснованной
306264;6245584;Рассмотрена;Признана необоснованной
277977;5465168;Рассмотрена;Признана обоснованной (частично)
274528;5432813;Рассмотрена;Признана необоснованной
289535;5889231;Рассмотрена;Признана необоснованной
299473;6311194;Рассмотрена;Признана обоснованной
238787;3838088;Отказано в рассмотрении;""
245006;4142634;Отказано в рассмотрении;""
291487;5975806;Рассмотрена;Признана обоснованной
269984;5279817;Рассмотрена;Признана обоснованной (частично)
241518;4083833;Отозвана;""
312708;6823282;Рассмотрена;Признана обоснованной
311822;6823282;Рассмотрена;Признана обоснованной (частично)
312025;6794042;Рассмотрена;Признана обоснованной
311989;6794042;Рассмотрена;Признана обоснованной
311332;6794042;Рассмотрена;Признана обоснованной
308231;6682562;Рассмотрена;Признана необоснованной
282840;5770985;Рассмотрена;Признана необоснованной
297561;6209162;Рассмотрена;Признана необоснованной
297307;6209162;Рассмотрена;Признана необоснованной
297306;6209162;Отказано в рассмотрении;""
295774;6210473;Отказано в рассмотрении;""
250959;4827482;Рассмотрена;Признана обоснованной
243812;4827482;Рассмотрена;Признана необоснованной
281904;5606596;Отозвана;""
288851;5931972;Рассмотрена;Признана необоснованной
236705;3864426;Рассмотрена;Признана необоснованной
265760;4995547;Рассмотрена;Признана обоснованной
276631;5477455;Рассмотрена;Признана обоснованной (частично)
306679;6582945;Отозвана;""
243546;4217492;Рассмотрена;Признана обоснованной (частично)
310035;6688781;Рассмотрена;Признана обоснованной
300058;6688781;Рассмотрена;Признана необоснованной
290514;6340008;Рассмотрена;Признана обоснованной
240999;3875522;Рассмотрена;Признана необоснованной
239147;3875522;Отказано в рассмотрении;""
238843;3875522;Рассмотрена;Признана необоснованной
238842;3875522;Рассмотрена;Признана необоснованной
238841;3875522;Рассмотрена;Признана необоснованной
238840;3875522;Рассмотрена;Признана обоснованной (частично)
285645;5814504;Рассмотрена;Признана необоснованной
294274;6151944;Рассмотрена;Признана необоснованной
252105;4530938;Рассмотрена;Признана необоснованной
286361;5842149;Рассмотрена;Признана необоснованной
295425;6154466;Рассмотрена;Признана обоснованной (частично)
235260;3773268;Рассмотрена;Признана обоснованной (частично)
253816;4466586;Рассмотрена;Признана необоснованной
251672;4466586;Рассмотрена;Признана необоснованной
271231;5154867;Рассмотрена;Признана обоснованной
248190;4409215;Рассмотрена;Признана обоснованной (частично)
239344;3934469;Рассмотрена;Признана необоснованной
286995;5893624;Рассмотрена;Признана обоснованной
262201;4883649;Рассмотрена;Признана необоснованной
266884;5545343;Рассмотрена;Признана обоснованной
260894;5545343;Рассмотрена;Признана обоснованной (частично)
257413;4970586;Рассмотрена;Признана обоснованной (частично)
250211;4346749;Рассмотрена;Признана обоснованной (частично)
250210;4346749;Рассмотрена;Признана обоснованной (частично)
246688;4323194;Рассмотрена;Признана необоснованной
276064;5687261;Рассмотрена;Признана обоснованной
241254;3940633;Рассмотрена;Признана необоснованной
244773;4600137;Рассмотрена;Признана необоснованной
244147;4600137;Рассмотрена;Признана обоснованной
274336;5181283;Рассмотрена;Признана обоснованной
237360;3826576;Рассмотрена;Признана обоснованной
236731;3826576;Рассмотрена;Признана необоснованной
235775;3826576;Рассмотрена;Признана обоснованной (частично)
248856;4509210;Отозвана;""
246572;4509210;Рассмотрена;Признана необоснованной
245495;4509210;Рассмотрена;Признана обоснованной
244518;4509210;Рассмотрена;Признана обоснованной (частично)
244517;4509210;Рассмотрена;Признана обоснованной (частично)
263100;5212026;Рассмотрена;Признана необоснованной
263098;5212026;Рассмотрена;Признана необоснованной
250258;4429864;Рассмотрена;Признана обоснованной (частично)
236467;4141380;Рассмотрена;Признана необоснованной
236466;4141380;Рассмотрена;Признана необоснованной
279423;5506205;Отказано в рассмотрении;""
258114;4584323;Рассмотрена;Признана обоснованной
257335;4584323;Рассмотрена;Признана обоснованной
252609;4572821;Рассмотрена;Признана необоснованной
251093;4524208;Рассмотрена;Признана обоснованной (частично)
246436;4235212;Рассмотрена;Признана необоснованной
313704;6828547;Рассмотрена;Признана обоснованной (частично)
308635;6828547;Рассмотрена;Признана обоснованной
270061;5363775;Отозвана;""
251210;4395617;Рассмотрена;Признана обоснованной (частично)
285080;5820532;Рассмотрена;Признана обоснованной
285078;5820532;Рассмотрена;Признана обоснованной (частично)
284797;5820532;Рассмотрена;Признана обоснованной (частично)
284486;5820532;Рассмотрена;Признана необоснованной
281748;5820532;Рассмотрена;Признана обоснованной
281452;5820532;Рассмотрена;Признана обоснованной
281449;5820532;Рассмотрена;Признана обоснованной
275582;5821671;Рассмотрена;Признана обоснованной
282187;5574793;Рассмотрена;Признана обоснованной
280894;5612325;Рассмотрена;Признана обоснованной (частично)
288659;5925038;Рассмотрена;Признана необоснованной
288392;5925038;Рассмотрена;Признана необоснованной
307779;6686963;Рассмотрена;Признана обоснованной
307778;6686963;Рассмотрена;Признана обоснованной (частично)
307777;6686963;Рассмотрена;Признана необоснованной
307776;6686963;Рассмотрена;Признана обоснованной
298445;6318713;Рассмотрена;Признана обоснованной (частично)
309400;6725539;Рассмотрена;Признана необоснованной
309398;6725539;Рассмотрена;Признана необоснованной
250877;4801035;Рассмотрена;Признана обоснованной
278901;5473540;Рассмотрена;Признана необоснованной
304759;6572975;Рассмотрена;Признана обоснованной
262110;4835565;Рассмотрена;Признана обоснованной
300087;6121434;Рассмотрена;Признана необоснованной
299104;6217284;Рассмотрена;Признана необоснованной
257551;4618375;Рассмотрена;Признана обоснованной (частично)
278601;5432646;Рассмотрена;Признана обоснованной
289335;5770278;Рассмотрена;Признана необоснованной
242927;3711231;Рассмотрена;Признана необоснованной
305399;6527781;Отозвана;""
282226;5909208;Рассмотрена;Признана обоснованной
289649;5992413;Рассмотрена;Признана необоснованной
307083;6658589;Рассмотрена;Признана необоснованной
297020;6202719;Рассмотрена;Признана необоснованной
284254;5585800;Рассмотрена;Признана обоснованной
235623;3881275;Рассмотрена;Признана необоснованной
235102;3881275;Рассмотрена;Признана необоснованной
234239;3881275;Отозвана;""
233554;3881275;Отозвана;""
314376;6818459;Отозвана;""
313282;6818459;Рассмотрена;Признана обоснованной (частично)
267824;5427990;Рассмотрена;Признана необоснованной
290224;6017837;Рассмотрена;Признана обоснованной (частично)
312925;6801618;Отозвана;""
298358;6197386;Рассмотрена;Признана обоснованной
303341;6495588;Рассмотрена;Признана обоснованной
285546;5720212;Рассмотрена;Признана необоснованной
312490;6743717;Рассмотрена;Признана необоснованной
244510;4223772;Рассмотрена;Признана обоснованной
289444;5957809;Рассмотрена;Признана обоснованной
289443;5957809;Рассмотрена;Признана обоснованной
289441;5957809;Рассмотрена;Признана необоснованной
295074;6446410;Рассмотрена;Признана обоснованной (частично)
258808;4825337;Рассмотрена;Признана необоснованной
252651;4825337;Рассмотрена;Признана обоснованной
308505;6719648;Рассмотрена;Признана обоснованной (частично)
277733;5426219;Рассмотрена;Признана необоснованной
302230;6284436;Отказано в рассмотрении;""
300722;6284436;Рассмотрена;Признана обоснованной
308018;6605181;Рассмотрена;Признана необоснованной
296502;6247538;Рассмотрена;Признана необоснованной
300917;6352244;Рассмотрена;Признана необоснованной
300178;6352244;Рассмотрена;Признана необоснованной
303913;6555758;Рассмотрена;Признана обоснованной
300634;6555758;Рассмотрена;Признана обоснованной
302531;6403105;Отказано в рассмотрении;""
272100;5317368;Рассмотрена;Признана обоснованной (частично)
299189;6311533;Рассмотрена;Признана необоснованной
299188;6311533;Рассмотрена;Признана необоснованной
299187;6311533;Рассмотрена;Признана необоснованной
299186;6311533;Рассмотрена;Признана необоснованной
307273;6392887;Рассмотрена;Признана обоснованной
303757;6528227;Рассмотрена;Признана необоснованной
276855;5460993;Рассмотрена;Признана обоснованной (частично)
276844;5460993;Рассмотрена;Признана необоснованной
275831;5460993;Рассмотрена;Признана необоснованной
275830;5460993;Рассмотрена;Признана обоснованной (частично)
275829;5460993;Рассмотрена;Признана необоснованной
275801;5460993;Рассмотрена;Признана необоснованной
275799;5460993;Рассмотрена;Признана необоснованной
276331;5460993;Рассмотрена;Признана необоснованной
302524;6478036;Рассмотрена;Признана обоснованной (частично)
253635;4342104;Рассмотрена;Признана необоснованной
308418;6597699;Рассмотрена;Признана необоснованной
276633;5563101;Отозвана;""
264010;5329556;Рассмотрена;Признана обоснованной
263608;5329556;Рассмотрена;Признана обоснованной
275888;5347220;Отказано в рассмотрении;""
243780;4142806;Рассмотрена;Признана обоснованной (частично)
288889;5859047;Отказано в рассмотрении;""
288888;5859047;Отказано в рассмотрении;""
288327;5859047;Рассмотрена;Признана необоснованной
249960;4497385;Рассмотрена;Признана обоснованной (частично)
269416;4974499;Рассмотрена;Признана обоснованной
269415;4974499;Рассмотрена;Признана обоснованной
269109;4974499;Рассмотрена;Признана обоснованной
277408;5535468;Рассмотрена;Признана обоснованной
242353;4049741;Рассмотрена;Признана необоснованной
242352;4049741;Рассмотрена;Признана необоснованной
242351;4049741;Рассмотрена;Признана необоснованной
273852;5312949;Рассмотрена;Признана необоснованной
271774;5312949;Отказано в рассмотрении;""
270553;5312949;Отказано в рассмотрении;""
249324;4415838;Рассмотрена;Признана необоснованной
248236;4415838;Рассмотрена;Признана необоснованной
273464;5369703;Рассмотрена;Признана необоснованной
263707;4904853;Рассмотрена;Признана необоснованной
240533;4149277;Рассмотрена;Признана необоснованной
295075;6149817;Рассмотрена;Признана обоснованной
262593;4967709;Рассмотрена;Признана необоснованной
264635;4823659;Рассмотрена;Признана необоснованной
260538;4823659;Рассмотрена;Признана необоснованной
257434;4817622;Рассмотрена;Признана необоснованной
267405;4804155;Рассмотрена;Признана необоснованной
266076;4804155;Рассмотрена;Признана необоснованной
261752;4804155;Рассмотрена;Признана обоснованной
261454;4804155;Рассмотрена;Признана необоснованной
260068;4804155;Рассмотрена;Признана обоснованной (частично)
259758;4804155;Рассмотрена;Признана обоснованной (частично)
258737;4804155;Рассмотрена;Признана обоснованной (частично)
295257;6111925;Отказано в рассмотрении;""
253695;5307298;Рассмотрена;Признана обоснованной
252301;4501230;Рассмотрена;Признана необоснованной
252300;4501230;Рассмотрена;Признана необоснованной
249959;4501230;Рассмотрена;Признана обоснованной (частично)
249958;4501230;Рассмотрена;Признана обоснованной (частично)
303165;6451420;Отозвана;""
301201;6451420;Рассмотрена;Признана необоснованной
301199;6451420;Рассмотрена;Признана необоснованной
299395;6221778;Рассмотрена;Признана необоснованной
295586;6221778;Рассмотрена;Признана необоснованной
297163;6246865;Рассмотрена;Признана необоснованной
258387;4716659;Рассмотрена;Признана обоснованной
279120;5587013;Рассмотрена;Признана обоснованной (частично)
280413;5645170;Отказано в рассмотрении;""
310989;6703232;Рассмотрена;Признана обоснованной
261413;4816359;Рассмотрена;Признана необоснованной
248341;4433297;Рассмотрена;Признана необоснованной
280012;5480527;Рассмотрена;Признана обоснованной
254994;4454205;Рассмотрена;Признана необоснованной
259184;4825623;Рассмотрена;Признана необоснованной
256687;4553871;Рассмотрена;Признана необоснованной
249894;4596985;Отозвана;""
259917;4827084;Рассмотрена;Признана необоснованной
287023;5840974;Рассмотрена;Признана обоснованной (частично)
312809;6771708;Рассмотрена;Признана необоснованной
312808;6771708;Рассмотрена;Признана необоснованной
312578;6771708;Рассмотрена;Признана необоснованной
246914;4386679;Рассмотрена;Признана обоснованной
306310;6387706;Рассмотрена;Признана необоснованной
271159;5216811;Рассмотрена;Признана необоснованной
281179;5691929;Рассмотрена;Признана необоснованной
257733;4786785;Рассмотрена;Признана необоснованной
270959;5293145;Рассмотрена;Признана необоснованной
270958;5293145;Рассмотрена;Признана обоснованной (частично)
310041;6614465;Рассмотрена;Признана необоснованной
277308;5723136;Рассмотрена;Признана обоснованной
298647;6251449;Рассмотрена;Признана необоснованной
279580;5566079;Отказано в рассмотрении;""
279056;5566079;Рассмотрена;Признана необоснованной
268388;5566079;Рассмотрена;Признана обоснованной
265094;4984852;Рассмотрена;Признана необоснованной
281302;5079732;Отказано в рассмотрении;""
275042;5079732;Отказано в рассмотрении;""
271013;5079732;Отказано в рассмотрении;""
286562;5825716;Рассмотрена;Признана необоснованной
308046;6736025;Рассмотрена;Признана обоснованной
305204;6583272;Рассмотрена;Признана необоснованной
298489;6261007;Рассмотрена;Признана необоснованной
296521;6261007;Рассмотрена;Признана необоснованной
244146;4111988;Рассмотрена;Признана необоснованной
243830;4111988;Рассмотрена;Признана необоснованной
243829;4111988;Рассмотрена;Признана необоснованной
243827;4111988;Рассмотрена;Признана необоснованной
243510;4111988;Рассмотрена;Признана необоснованной
243509;4111988;Рассмотрена;Признана необоснованной
243144;4111988;Рассмотрена;Признана обоснованной
243143;4111988;Рассмотрена;Признана обоснованной
284458;5496999;Отказано в рассмотрении;""
300931;6725514;Рассмотрена;Признана обоснованной
311229;6751431;Рассмотрена;Признана необоснованной
293564;5950284;Рассмотрена;Признана необоснованной
254911;5092743;Рассмотрена;Признана обоснованной (частично)
254519;5092743;Рассмотрена;Признана обоснованной (частично)
278806;5540203;Рассмотрена;Признана обоснованной
262104;5018006;Рассмотрена;Признана обоснованной
277065;5419582;Рассмотрена;Признана обоснованной
235886;4067105;Рассмотрена;Признана обоснованной
235590;4067105;Рассмотрена;Признана необоснованной
300294;6395310;Рассмотрена;Признана необоснованной
299863;6395310;Рассмотрена;Признана необоснованной
292393;6107147;Рассмотрена;Признана необоснованной
307469;6608334;Отозвана;""
307171;6648836;Рассмотрена;Признана необоснованной
307170;6648836;Рассмотрена;Признана необоснованной
258854;4778034;Рассмотрена;Признана обоснованной (частично)
281894;5646000;Отказано в рассмотрении;""
311995;6781565;Рассмотрена;Признана обоснованной
305552;6584887;Рассмотрена;Признана обоснованной
261843;4963812;Рассмотрена;Признана необоснованной
269439;5182918;Рассмотрена;Признана обоснованной
260768;5182918;Рассмотрена;Признана обоснованной
269014;5164082;Рассмотрена;Признана необоснованной
298329;6295698;Отказано в рассмотрении;""
258703;4801328;Рассмотрена;Признана необоснованной
285558;5637851;Рассмотрена;Признана обоснованной
281898;5613037;Рассмотрена;Признана необоснованной
284576;5744725;Рассмотрена;Признана обоснованной
315296;7158611;Рассмотрена;Признана необоснованной
266523;4918523;Рассмотрена;Признана необоснованной
294952;6189362;Рассмотрена;Признана необоснованной
294679;6189362;Рассмотрена;Признана необоснованной
235402;3689626;Рассмотрена;Признана необоснованной
285752;5872759;Рассмотрена;Признана необоснованной
266429;4977538;Рассмотрена;Признана необоснованной
258109;4759545;Рассмотрена;Признана необоснованной
246041;4129766;Рассмотрена;Признана необоснованной
293393;6055832;Рассмотрена;Признана обоснованной
260603;4867984;Рассмотрена;Признана необоснованной
305270;6550656;Отказано в рассмотрении;""
281281;5588044;Рассмотрена;Признана необоснованной
290656;5979183;Отказано в рассмотрении;""
310502;6721535;Рассмотрена;Признана необоснованной
258754;4764891;Рассмотрена;Признана обоснованной (частично)
236998;3862575;Рассмотрена;Признана необоснованной
266611;4994774;Рассмотрена;Признана необоснованной
243789;4063807;Рассмотрена;Признана обоснованной
243110;4063807;Рассмотрена;Признана обоснованной
243109;4063807;Рассмотрена;Признана обоснованной
248765;4141390;Рассмотрена;Признана необоснованной
243802;4141390;Рассмотрена;Признана обоснованной (частично)
253088;4585687;Рассмотрена;Признана обоснованной
261677;4760324;Рассмотрена;Признана необоснованной
269274;4981532;Рассмотрена;Признана необоснованной
268824;5209688;Рассмотрена;Признана обоснованной (частично)
267791;5016891;Рассмотрена;Признана необоснованной
260563;4831383;Рассмотрена;Признана необоснованной
250465;4406550;Рассмотрена;Признана обоснованной
296765;6305183;Рассмотрена;Признана необоснованной
296442;6305183;Рассмотрена;Признана необоснованной
241894;3953415;Рассмотрена;Признана обоснованной (частично)
283521;5747381;Рассмотрена;Признана обоснованной (частично)
293026;6097479;Рассмотрена;Признана обоснованной (частично)
288111;5889075;Рассмотрена;Признана обоснованной (частично)
267050;4977554;Отозвана;""
243677;3958082;Рассмотрена;Признана необоснованной
304484;6475935;Рассмотрена;Признана необоснованной
281369;5666051;Рассмотрена;Признана необоснованной
260992;4849453;Отозвана;""
251237;4849453;Рассмотрена;Признана необоснованной
248629;4849453;Рассмотрена;Признана обоснованной
248291;4849453;Рассмотрена;Признана обоснованной
251084;4468017;Рассмотрена;Признана необоснованной
267355;5002416;Рассмотрена;Признана обоснованной
287020;5742826;Рассмотрена;Признана необоснованной
285580;5742826;Рассмотрена;Признана необоснованной
238035;3810831;Отозвана;""
274127;5419710;Рассмотрена;Признана обоснованной (частично)
308282;6851135;Рассмотрена;Признана обоснованной
269371;5128927;Отказано в рассмотрении;""
262994;4862224;Отозвана;""
282409;5444695;Рассмотрена;Признана обоснованной (частично)
244594;4208310;Отказано в рассмотрении;""
242882;4208310;Рассмотрена;Признана необоснованной
251163;4488796;Рассмотрена;Признана необоснованной
274184;5349385;Отозвана;""
287155;5852629;Рассмотрена;Признана необоснованной
300338;6327949;Отказано в рассмотрении;""
299889;6327949;Отказано в рассмотрении;""
296766;6255154;Рассмотрена;Признана необоснованной
264694;5018181;Рассмотрена;Признана обоснованной (частично)
281422;5636205;Отозвана;""
257654;4650263;Рассмотрена;Признана необоснованной
260594;4896508;Рассмотрена;Признана необоснованной
283272;5748413;Рассмотрена;Признана обоснованной (частично)
300182;6323437;Отозвана;""
300181;6323437;Отозвана;""
300180;6323437;Отозвана;""
243219;3878165;Отозвана;""
293642;6120457;Рассмотрена;Признана необоснованной
293638;6120457;Рассмотрена;Признана необоснованной
296890;6268607;Рассмотрена;Признана необоснованной
249768;4324145;Отозвана;""
244502;4168727;Рассмотрена;Признана обоснованной
266109;4712769;Рассмотрена;Признана обоснованной
259786;4712769;Рассмотрена;Признана обоснованной
239543;3755908;Рассмотрена;Признана необоснованной
272991;5276382;Рассмотрена;Признана обоснованной (частично)
302765;6421554;Рассмотрена;Признана обоснованной (частично)
266726;5020131;Рассмотрена;Признана обоснованной (частично)
282868;5680713;Отказано в рассмотрении;""
288007;5859784;Рассмотрена;Признана необоснованной
288342;5870635;Рассмотрена;Признана обоснованной
309779;6658318;Рассмотрена;Признана необоснованной
307840;6658318;Рассмотрена;Признана необоснованной
247011;4458198;Рассмотрена;Признана необоснованной
268105;5180058;Рассмотрена;Признана необоснованной
278553;5369839;Рассмотрена;Признана обоснованной
243119;4150175;Рассмотрена;Признана обоснованной
299886;6092307;Отказано в рассмотрении;""
263016;5355503;Рассмотрена;Признана обоснованной
261928;5355503;Рассмотрена;Признана обоснованной (частично)
276655;5405275;Рассмотрена;Признана обоснованной
246414;4247248;Рассмотрена;Признана обоснованной (частично)
295093;5972944;Рассмотрена;Признана необоснованной
309953;6666382;Рассмотрена;Признана необоснованной
307582;6666382;Рассмотрена;Признана необоснованной
280832;5644182;Рассмотрена;Признана необоснованной
268659;5119684;Отказано в рассмотрении;""
266659;5119684;Рассмотрена;Признана необоснованной
305630;6048872;Отказано в рассмотрении;""
304680;6048872;Отказано в рассмотрении;""
304675;6048872;Отказано в рассмотрении;""
304153;6048872;Отказано в рассмотрении;""
303715;6048872;Отказано в рассмотрении;""
303713;6048872;Отказано в рассмотрении;""
257198;4643075;Рассмотрена;Признана необоснованной
238804;3951841;Рассмотрена;Признана необоснованной
296185;6252383;Рассмотрена;Признана необоснованной
254077;4605784;Рассмотрена;Признана необоснованной
250182;4429800;Рассмотрена;Признана обоснованной
249827;4429800;Рассмотрена;Признана обоснованной
249825;4429800;Рассмотрена;Признана обоснованной
289798;5887455;Отозвана;""
243461;4289020;Рассмотрена;Признана необоснованной
243460;4289020;Рассмотрена;Признана необоснованной
286608;5861520;Рассмотрена;Признана необоснованной
286606;5861520;Рассмотрена;Признана необоснованной
301717;6437553;Рассмотрена;Признана обоснованной
249756;4328568;Отозвана;""
287521;5778910;Рассмотрена;Признана необоснованной
293790;6032878;Рассмотрена;Признана необоснованной
273792;5358607;Рассмотрена;Признана обоснованной (частично)
233675;3587067;Отказано в рассмотрении;""
252395;4519005;Рассмотрена;Признана обоснованной
252394;4519005;Рассмотрена;Признана обоснованной
303803;6414065;Рассмотрена;Признана необоснованной
301968;6458179;Рассмотрена;Признана необоснованной
310538;6656812;Рассмотрена;Признана необоснованной
316805;6656812;Отозвана;""
289593;5944462;Рассмотрена;Признана необоснованной
268336;5052842;Рассмотрена;Признана необоснованной
249873;4407829;Рассмотрена;Признана необоснованной
273628;5283230;Рассмотрена;Признана необоснованной
268592;5283230;Рассмотрена;Признана необоснованной
283823;5768411;Рассмотрена;Признана необоснованной
282483;5657358;Отказано в рассмотрении;""
282208;5657358;Рассмотрена;Признана обоснованной (частично)
330151;7290393;Рассмотрена;Признана необоснованной
322172;7290393;Рассмотрена;Признана необоснованной
302288;7290393;Рассмотрена;Признана обоснованной (частично)
300354;7290393;Рассмотрена;Признана обоснованной (частично)
246988;4415209;Рассмотрена;Признана обоснованной
290871;6011274;Отказано в рассмотрении;""
286866;5844301;Отозвана;""
312746;6829178;Рассмотрена;Признана необоснованной
297061;6173102;Рассмотрена;Признана необоснованной
296380;6173102;Рассмотрена;Признана обоснованной
243037;4050402;Рассмотрена;Признана необоснованной
313714;6761336;Рассмотрена;Признана обоснованной
270198;5242638;Отозвана;""
316400;6766571;Рассмотрена;Признана необоснованной
251289;4459633;Отказано в рассмотрении;""
288547;5928302;Рассмотрена;Признана необоснованной
294173;6166600;Рассмотрена;Признана необоснованной
266036;5143656;Рассмотрена;Признана обоснованной (частично)
283094;5660132;Рассмотрена;Признана необоснованной
282239;5660132;Рассмотрена;Признана необоснованной
281962;5660132;Рассмотрена;Признана необоснованной
281700;5660132;Рассмотрена;Признана необоснованной
254133;4842536;Рассмотрена;Признана обоснованной
253315;4842536;Рассмотрена;Признана необоснованной
289831;5999382;Рассмотрена;Признана необоснованной
279255;5568778;Рассмотрена;Признана необоснованной
285628;5796649;Рассмотрена;Признана обоснованной
262006;4793955;Рассмотрена;Признана необоснованной
247989;4323599;Рассмотрена;Признана обоснованной (частично)
281592;5683906;Рассмотрена;Признана необоснованной
311787;6723197;Рассмотрена;Признана необоснованной
261510;4323920;Отказано в рассмотрении;""
252129;4472814;Рассмотрена;Признана обоснованной (частично)
290136;5955820;Рассмотрена;Признана необоснованной
250933;4500600;Рассмотрена;Признана обоснованной
303608;6308579;Отозвана;""
292175;6308579;Рассмотрена;Признана обоснованной (частично)
279639;5782611;Рассмотрена;Признана обоснованной
295736;6408437;Рассмотрена;Признана обоснованной
300991;6402992;Рассмотрена;Признана обоснованной (частично)
244599;4060227;Рассмотрена;Признана необоснованной
307512;6831581;Рассмотрена;Признана обоснованной (частично)
308633;6651274;Рассмотрена;Признана необоснованной
257404;4697442;Рассмотрена;Признана необоснованной
307544;6628879;Рассмотрена;Признана обоснованной
274933;5408128;Рассмотрена;Признана обоснованной
238657;4267413;Рассмотрена;Признана обоснованной
261239;4846705;Рассмотрена;Признана необоснованной
261237;4846705;Рассмотрена;Признана обоснованной (частично)
261235;4846705;Рассмотрена;Признана необоснованной
261234;4846705;Рассмотрена;Признана необоснованной
260515;4846705;Рассмотрена;Признана необоснованной
248771;4354460;Рассмотрена;Признана обоснованной (частично)
248571;4435285;Рассмотрена;Признана необоснованной
256116;4683503;Рассмотрена;Признана необоснованной
282894;5726846;Рассмотрена;Признана необоснованной
259073;4716243;Отозвана;""
273958;5300855;Рассмотрена;Признана необоснованной
272198;5300855;Рассмотрена;Признана необоснованной
281596;5681793;Рассмотрена;Признана обоснованной (частично)
300360;6283256;Отозвана;""
311759;6791235;Отказано в рассмотрении;""
253014;4361769;Рассмотрена;Признана необоснованной
251687;4361769;Рассмотрена;Признана необоснованной
285936;5839468;Рассмотрена;Признана обоснованной
241373;4005561;Рассмотрена;Признана обоснованной (частично)
313809;6829348;Рассмотрена;Признана необоснованной
312296;6829348;Рассмотрена;Признана необоснованной
294597;6158879;Рассмотрена;Признана обоснованной
294596;6158879;Рассмотрена;Признана обоснованной
294135;6158879;Рассмотрена;Признана обоснованной (частично)
262491;4983634;Рассмотрена;Признана обоснованной
233777;3615810;Рассмотрена;Признана обоснованной (частично)
304641;6756361;Рассмотрена;Признана обоснованной (частично)
304634;6756361;Рассмотрена;Признана обоснованной (частично)
303689;6756361;Рассмотрена;Признана необоснованной
252465;4780549;Отказано в рассмотрении;""
252456;4780549;Рассмотрена;Признана обоснованной
269483;5061482;Рассмотрена;Признана необоснованной
309117;6663912;Рассмотрена;Признана обоснованной
308737;6663912;Рассмотрена;Признана обоснованной
306194;6663912;Рассмотрена;Признана обоснованной (частично)
282109;5654283;Рассмотрена;Признана необоснованной
286822;5718562;Рассмотрена;Признана обоснованной
313264;6968377;Рассмотрена;Признана обоснованной
293715;6048278;Рассмотрена;Признана необоснованной
282308;5516565;Рассмотрена;Признана необоснованной
303795;6533905;Рассмотрена;Признана необоснованной
240809;4096899;Рассмотрена;Признана необоснованной
273213;5367471;Рассмотрена;Признана необоснованной
265898;5184890;Рассмотрена;Признана необоснованной
263433;4939654;Рассмотрена;Признана обоснованной
