inn;eshn_agricultural_tax;usn_simlified_tax_system;envd_imputed_tax;srp_product_sharing_agreement_tax
7017049705;0;1;0;0
2923007104;0;1;0;0
7728883844;0;1;0;0
1215182176;0;1;0;0
7404064161;0;1;0;0
7733886760;0;1;0;0
4253022764;0;1;0;0
7453270128;0;1;0;0
1435283540;0;1;0;0
2634814035;0;1;0;0
6143083623;0;1;0;0
7453269997;0;1;0;0
2465315529;0;1;0;0
7024038863;0;1;0;0
3818019014;0;1;0;0
3818018758;0;1;0;0
7840438466;0;1;1;0
2225159643;0;1;0;0
1215189365;0;1;0;0
7707341791;0;1;0;0
7730165174;0;1;0;0
2465126264;0;1;0;0
2224173684;0;1;0;0
7447251166;0;1;0;0
5190919649;0;1;0;0
6508002129;0;1;0;0
6516007650;0;1;0;0
5320023944;0;1;1;0
5921034066;0;1;0;0
1218000716;0;1;0;0
6311170567;0;1;0;0
2308242528;0;1;0;0
2320246046;0;1;0;0
6950203289;0;1;0;0
3460067754;0;1;0;0
4824091130;0;1;0;0
7708543350;0;1;0;0
7720241186;0;1;0;0
4309005523;0;1;0;0
7814673907;0;1;0;0
7728354819;0;1;0;0
2312254981;0;1;0;0
7716841624;0;1;0;0
7203404160;0;1;0;0
7602134389;0;1;1;0
2308240111;0;1;0;0
2455037921;0;1;0;0
7718870388;0;1;0;0
1655244480;0;1;0;0
3015086133;0;1;0;0
3517803842;0;1;0;0
5609076460;0;0;1;0
7519003334;0;1;0;0
7524011450;0;1;0;0
5244013941;0;1;0;0
1328200281;0;1;0;0
2464013892;0;1;0;0
2463045186;0;1;1;0
1660108394;0;1;0;0
1657071994;0;1;0;0
5009055765;0;1;0;0
1655148835;0;1;0;0
9102255967;0;1;0;0
2703099300;0;1;0;0
1435342918;0;1;0;0
7327091665;0;1;0;0
5507270388;0;1;0;0
9721081965;0;1;0;0
5019030103;0;1;0;0
1611291098;0;1;0;0
5404092013;0;1;0;0
5022058677;0;1;0;0
4105097406;0;1;0;0
5403051688;0;1;0;0
7604358218;0;1;0;0
7802693360;0;1;0;0
2130212641;0;1;0;0
1832153473;0;1;0;0
5321200201;0;0;1;0
3704562932;0;1;0;0
2627800786;0;1;0;0
3704562918;0;1;0;0
5503231758;0;1;0;0
3704562900;0;1;1;0
3704562844;0;1;0;0
2457072030;0;1;0;0
5262124154;0;1;0;0
2457072135;0;1;0;0
0326481204;0;1;0;0
6731031492;0;1;0;0
1102066796;0;1;0;0
6446115955;0;1;0;0
3304018380;0;1;0;0
7839369514;0;1;0;0
3525193911;0;1;0;0
0255016670;0;1;0;0
6822007320;0;0;1;0
0255016430;1;0;0;0
1650191153;0;1;0;0
2635824117;0;1;0;0
1513044090;0;1;0;0
2904025524;0;1;0;0
7806509639;0;1;0;0
7447267568;0;1;0;0
7801322806;0;1;0;0
9701055710;0;1;0;0
6318020578;0;1;0;0
6449084952;0;1;0;0
7128011993;0;1;0;0
6316228531;0;1;0;0
6678077450;0;1;0;0
0323397353;0;1;0;0
7203351328;0;1;0;0
7720310496;0;1;0;0
3334023228;0;1;0;0
3811043628;0;1;0;0
3025016223;0;1;0;0
6316210990;0;1;0;0
2724203351;0;1;0;0
2222838453;0;1;0;0
8601055545;0;1;0;0
6165146933;0;1;0;0
2336022362;0;1;1;0
6165147077;0;1;0;0
7709830389;0;1;0;0
2308098137;0;1;0;0
2533008688;0;1;1;0
1655136692;0;1;0;0
2308098553;0;1;0;0
0411165834;0;1;0;0
7727808273;0;1;0;0
7814573910;0;1;0;0
5405479398;0;1;0;0
6234119475;0;1;0;0
1648036440;0;1;0;0
7017334653;0;1;0;0
6501276603;0;0;1;0
9108111231;0;1;0;0
6950038860;0;1;0;0
2222838823;0;1;0;0
3702115390;0;1;0;0
7816279649;0;1;0;0
7604248656;0;0;1;0
4401145314;0;1;0;0
4027115736;0;1;0;0
7720790517;0;1;0;0
3461007638;0;1;0;0
1435278081;0;1;0;0
2466270655;0;1;0;0
7728871253;0;1;0;0
6686042179;0;1;0;0
6312107102;0;1;0;0
8904045715;0;1;0;0
6832041722;0;1;0;0
7721814739;0;1;0;0
0273090187;0;1;0;0
5018156135;0;1;0;0
5610152370;0;1;0;0
0275080018;0;1;0;0
5032263058;0;1;0;0
5256118593;0;1;0;0
5310018173;0;1;0;0
6670127645;0;1;0;0
6659140843;0;1;0;0
7717604760;0;1;0;0
7536127298;0;1;0;0
2224098035;0;1;0;0
3827009502;0;1;0;0
2506012237;0;1;0;0
5320017010;0;1;0;0
5320017066;0;1;1;0
2443038800;0;1;0;0
2123008910;0;1;0;0
7105510210;0;1;0;0
1215131213;0;1;0;0
1215130900;0;1;0;0
5401258856;0;1;0;0
2106006944;0;1;0;0
6027129725;0;1;0;0
5501108438;0;1;0;0
4205370521;0;1;0;0
3443139977;0;1;0;0
3604082555;0;1;0;0
3443139960;0;1;0;0
2443050011;0;1;0;0
3906369829;0;1;0;0
9102245550;0;1;0;0
7506005510;0;1;0;0
7702433897;0;1;0;0
2312231776;0;1;0;0
4101170831;0;1;0;0
9102191304;0;1;0;0
2536286228;0;0;1;0
5638067478;0;1;0;0
7842010316;0;1;0;0
1407002758;0;1;1;0
2130014992;0;1;0;0
7456002416;0;0;1;0
6829043286;0;1;0;0
6829042846;0;1;0;0
6829043350;0;1;0;0
7447088664;0;1;0;0
2309083831;0;1;0;0
7721707568;0;1;0;0
7447088720;0;1;0;0
3906261938;0;1;0;0
7610075899;0;1;0;0
4101136936;0;1;0;0
7728787805;0;1;0;0
2707005085;0;1;0;0
6311072390;0;1;0;0
2457060161;0;1;0;0
2459013262;0;1;0;0
2713016215;0;1;0;0
7729350422;0;1;0;0
3123176480;0;1;0;0
7207012446;0;1;0;0
6124003816;0;1;0;0
7719870373;0;1;0;0
7451366924;0;1;0;0
8001017851;0;1;0;0
5024141627;0;1;0;0
8616012583;0;1;0;0
9715271686;0;1;0;0
1841065223;0;1;0;0
3329087650;0;1;0;0
2907017176;0;1;0;0
7203394307;0;1;0;0
0223004873;0;1;0;0
7723469598;0;1;0;0
7820049493;0;1;0;0
2130177154;0;1;0;0
6686084387;0;1;0;0
2536153933;0;1;0;0
7714539538;0;1;0;0
5401238909;0;1;0;0
4221014880;0;1;0;0
4212127479;0;1;0;0
5042114263;0;1;0;0
3662107047;0;1;0;0
5406502473;0;1;0;0
7718720914;0;1;0;0
3811135558;0;0;1;0
8602193347;0;1;0;0
2538114680;0;1;0;0
3905053830;0;0;1;0
2315207429;0;1;1;0
7802671648;0;1;0;0
7806546609;0;1;0;0
9717069700;0;1;0;0
0274939314;0;1;0;0
3327141083;0;1;0;0
1660316147;0;1;0;0
2635236122;0;1;0;0
4345482874;0;1;0;0
3019024850;0;1;0;0
5321196160;0;1;0;0
5024186924;0;1;0;0
6501299752;0;1;0;0
2901161649;0;1;0;0
2901161617;0;1;0;0
2526010252;0;1;0;0
3328448705;0;1;0;0
6150071805;0;1;0;0
7730678585;0;1;0;0
7447218722;0;1;0;0
0916008329;0;1;0;0
5012076613;0;1;0;0
6449066826;0;1;0;0
2301026800;0;1;0;0
2301031285;0;1;0;0
2607016213;0;1;0;0
4230024645;0;1;0;0
7327047948;0;1;0;0
2724149305;0;1;0;0
2724149577;0;1;0;0
7327048317;0;1;0;0
6671406659;0;1;0;0
8602197542;0;1;0;0
7453245379;0;1;0;0
8602196637;0;1;0;0
5005041955;0;1;0;0
7610097927;0;1;0;0
5805012689;0;1;0;0
6450058611;0;1;0;0
0411161981;0;1;0;0
7802794135;0;1;0;0
1902025012;0;1;0;0
7801578702;0;1;0;0
7703777700;0;1;0;0
2124036363;0;1;0;0
5905267377;0;1;0;0
5501238973;0;1;0;0
3128005368;0;1;0;0
7719622980;0;1;0;0
2723205807;0;1;0;0
6453160155;0;1;0;0
4909129707;0;1;0;0
5406798189;0;1;0;0
1435343044;0;1;0;0
7116159113;0;1;0;0
3702220605;0;1;0;0
4004020936;0;1;0;0
4205381467;0;1;0;0
2443050702;0;1;0;0
7707698826;0;1;0;0
6163087190;0;0;1;0
3801114527;0;1;0;0
3801114573;0;1;0;0
4825128908;0;1;0;0
2628058870;0;1;0;0
0726019749;0;1;0;0
1513068888;0;1;0;0
7328096673;0;1;0;0
7604337497;0;1;0;0
5445026330;0;1;0;0
1840076818;0;1;0;0
1655397165;0;1;0;0
3446045533;0;1;0;0
0507054902;0;1;0;0
5448454398;0;1;0;0
6453105651;0;1;0;0
6317059075;0;1;0;0
7602077719;0;1;0;0
7720584000;0;1;0;0
7819021285;0;0;1;0
7819025628;0;1;0;0
7819021119;0;1;0;0
7808031034;0;1;1;0
7823005350;0;1;0;0
4711007603;0;1;0;0
5752048819;0;1;0;0
4205144850;0;1;0;0
4205144956;0;1;0;0
3015084168;0;0;1;0
3015062164;0;1;0;0
3305034930;0;1;0;0
3317004680;0;1;0;0
3321017611;0;1;0;0
7720626588;0;1;0;0
3015062679;0;1;0;0
3321015036;0;1;0;0
2445003218;0;1;0;0
3662205848;0;1;0;0
7106531043;0;1;0;0
4711013389;0;1;0;0
5426104230;0;1;0;0
2902006974;0;1;0;0
2901153550;0;1;0;0
3233006522;0;1;0;0
2901154391;0;1;1;0
7720243190;0;1;0;0
5638017847;0;1;0;0
7839086763;0;1;0;0
1652024817;0;0;1;0
4014006602;0;1;0;0
5406977100;0;1;0;0
5245029020;0;1;0;0
7814695185;0;1;0;0
7804601244;0;1;0;0
4252008598;0;1;0;0
3916013331;0;1;0;0
5022048090;0;1;0;0
7811193620;0;1;0;0
6325066020;0;1;0;0
7722325459;0;1;0;0
2630005795;0;0;1;0
7017375748;0;1;0;0
9718038984;0;1;0;0
8901034659;0;1;0;0
4345458159;0;1;0;0
2312255150;0;1;0;0
5835121244;0;1;1;0
2311227696;0;1;0;0
1001316658;0;1;0;0
7718803487;0;1;0;0
0326015820;0;1;0;0
0326015940;0;1;0;0
5029148136;0;1;0;0
7801472819;0;1;0;0
3441036334;0;0;1;0
1629003431;0;1;0;0
0225010632;0;1;0;0
2130183535;0;1;0;0
7804588642;0;1;0;0
7448199991;0;1;1;0
3525394640;0;1;0;0
0238006023;0;1;0;0
7804588628;0;1;0;0
3808198244;0;1;0;0
1647017910;0;1;0;0
7841052440;0;1;0;0
6662002346;0;0;1;0
7813335729;0;1;0;0
0530010406;0;1;0;0
0550005972;0;1;0;0
0277003523;0;1;0;0
1513030860;0;1;0;0
7810580105;0;0;1;0
7810580137;0;1;0;0
6330037360;0;1;0;0
1326180689;0;1;0;0
7203071264;0;1;0;0
6027112440;0;1;0;0
5018102718;0;1;0;0
1106027300;0;1;1;0
7726578958;0;1;0;0
7706743240;0;1;0;0
3114007710;0;1;0;0
7825417743;0;1;0;0
1001240222;0;1;0;0
1701053620;0;1;0;0
7536140041;0;1;0;0
5920041960;0;1;0;0
5403353897;0;1;0;0
2225144647;0;1;0;0
1841038075;0;1;0;0
0919004361;0;1;0;0
6150092442;0;1;0;0
2256004336;0;1;0;0
1419008779;0;1;0;0
9718006492;0;1;0;0
6163146991;0;1;0;0
7709874410;0;1;0;0
8602071010;0;1;0;0
7705911213;0;1;0;0
3241014816;0;1;0;0
9102225338;0;1;0;0
7714976560;0;1;0;0
9715294130;0;1;0;0
2373012370;0;1;0;0
2452026368;0;1;0;0
5053066822;0;1;0;0
7604068999;0;1;0;0
2452018078;0;1;0;0
6112913680;1;0;0;0
3801119476;0;1;0;0
2452008249;0;1;0;0
2452020486;0;1;0;0
3453003608;0;1;0;0
4205320217;0;1;0;0
7130030312;0;1;0;0
7733263934;0;1;0;0
2723183913;0;1;0;0
7731302384;0;1;0;0
4205320190;0;1;0;0
2310189198;0;1;0;0
3123378158;0;1;0;0
2104007893;0;1;0;0
2123011447;0;1;0;0
2103904869;0;1;0;0
2120004040;0;1;0;0
2117021856;0;1;0;0
6150019266;0;1;0;0
2318030868;0;1;0;0
5532007341;0;1;0;0
7802784105;0;1;0;0
6504002329;0;1;0;0
6504001780;0;1;0;0
5190123938;0;1;0;0
7024033939;0;1;0;0
4704080987;0;0;1;0
2537085884;0;1;0;0
7606054092;0;1;0;0
7453065111;0;1;0;0
7453075776;0;1;0;0
6234093731;0;1;0;0
2312265077;0;1;0;0
5406980818;0;1;0;0
0400005998;0;1;0;0
2459020608;0;1;0;0
2320251695;0;1;0;0
2635230850;0;1;0;0
2317086297;0;1;0;0
7731262413;0;1;0;0
3808136216;0;1;0;0
5402147210;0;1;0;0
3808136199;0;1;0;0
3711018459;0;1;0;0
6228032280;0;1;0;0
7814357010;0;1;0;0
5637981350;0;1;1;0
1435025429;0;1;0;0
1435087714;0;1;1;0
4632153827;0;0;1;0
3528216349;0;1;0;0
4205155845;0;1;0;0
5603011467;0;1;0;0
2626038854;0;1;0;0
2626038710;0;1;0;0
2626038815;0;1;0;0
5627000200;0;1;1;0
7705952523;0;1;0;0
3801104769;0;1;0;0
3801104416;0;1;0;0
0268053990;0;1;0;0
5609040263;0;1;0;0
5609040217;0;1;0;0
0268054088;0;1;0;0
1840052817;0;1;0;0
3906982256;0;1;0;0
6671035676;0;1;0;0
3329085236;0;1;0;0
6234154430;0;1;0;0
3906982190;0;1;0;0
6167132661;0;1;0;0
2801217288;0;1;1;0
4205323666;0;1;0;0
5408008887;0;0;1;0
3444184468;0;1;0;0
3444183954;0;1;0;0
5247050412;0;1;1;0
3444184041;0;1;0;0
7610081412;0;1;0;0
6670062589;0;1;0;0
7610081290;0;1;0;0
1655229467;0;1;0;0
4338006095;0;1;1;0
3517004208;0;0;1;0
4027040833;0;1;0;0
4704078699;0;1;0;0
4100004253;0;1;0;0
3525168859;0;1;0;0
4327003310;0;1;0;0
5032221805;0;1;0;0
7814440973;0;1;0;0
1021503864;0;1;0;0
0310009765;0;1;0;0
0316200990;0;1;0;0
6162046602;0;1;0;0
4909093803;0;1;0;0
3444186761;0;1;0;0
7723656527;0;1;0;0
7709284676;0;1;0;0
7107519970;0;1;0;0
2373002396;0;1;0;0
1901110522;0;1;0;0
5260345990;0;1;0;0
2373002460;0;1;0;0
7820330922;0;1;0;0
1101098851;0;1;0;0
6167109736;0;1;0;0
5405041692;0;1;0;0
2801249850;0;1;0;0
0276942256;0;1;0;0
5047226605;0;1;0;0
7722475341;0;1;0;0
7014064991;0;1;0;0
5044115600;0;1;0;0
7457010025;0;1;0;0
5203003380;0;1;0;0
2537140542;0;1;0;0
5003075363;0;1;0;0
2923004135;0;1;0;0
3328470323;0;1;0;0
7802782041;0;1;0;0
5501054704;0;1;0;0
5501065128;0;1;0;0
5038011547;0;1;0;0
7801637676;0;1;0;0
5408310590;0;1;0;0
3906334079;0;1;0;0
7811589710;0;1;0;0
3019012372;0;1;0;0
2303024981;0;1;0;0
7803050202;0;1;0;0
2303025583;0;1;0;0
7714876526;0;1;0;0
7730667230;0;1;0;0
5027184820;0;1;0;0
7806037792;0;1;0;0
7715599931;0;1;0;0
7536095494;0;1;0;0
6501248758;0;1;0;0
7814551514;0;1;0;0
2536258647;0;1;0;0
7716733072;0;1;0;0
5406731868;0;1;0;0
6732139065;0;1;0;0
6439092062;0;1;1;0
6215030905;0;1;0;0
5507188503;0;1;0;0
9723002239;0;1;0;0
5106006690;0;1;0;0
7456035186;0;1;0;0
7814678380;0;1;0;0
5640021537;0;1;0;0
3245012104;0;1;0;0
9723002408;0;1;0;0
4205349872;0;1;0;0
7430027494;0;1;0;0
6726023190;0;0;1;0
6732139033;0;1;0;0
7820069010;0;1;0;0
0400010331;0;1;0;0
2722125228;0;1;0;0
5043066069;0;1;0;0
4101187200;0;1;0;0
0601029269;0;1;0;0
3827059020;0;1;0;0
1102081427;0;1;0;0
0400010300;0;1;0;0
7743291465;0;1;0;0
4823076852;0;1;0;0
1901140622;0;1;0;0
7325164420;0;1;0;0
8904088211;0;1;0;0
3525437212;0;1;0;0
7811720468;0;1;0;0
2901119439;0;1;0;0
5610124006;0;1;0;0
2901118555;0;1;0;0
2901119904;0;1;0;0
2901119502;0;1;0;0
4634007892;0;1;0;0
4634008342;0;1;0;0
8602023585;0;1;0;0
5948054704;0;1;0;0
6234171669;0;1;0;0
7447275343;0;1;0;0
9718074140;0;1;0;0
7716866763;0;1;0;0
5835124693;0;1;0;0
7813285732;0;1;0;0
4303006680;0;1;0;0
5246024434;0;1;0;0
5029062866;0;1;0;0
5246024265;0;1;0;0
5029052233;0;1;0;0
7203489573;0;1;0;0
7453331490;0;1;0;0
4312155550;0;1;0;0
7751170930;0;1;0;0
3525309274;0;1;0;0
7718938798;0;1;0;0
2339022120;0;1;0;0
5507240880;0;1;0;0
6670407191;0;1;0;0
3301031784;0;1;0;0
8602174418;0;1;0;0
5528023380;0;1;0;0
2818004048;0;1;0;0
8612014621;0;1;0;0
4307016544;0;1;0;0
7603056408;0;1;0;0
7733841303;0;1;0;0
7536135524;0;1;0;0
5921030255;0;1;0;0
6501255699;0;1;0;0
1417009199;0;1;0;0
6685031576;0;1;0;0
7733841818;0;1;0;0
2239004199;0;1;0;0
5050096970;0;1;0;0
6607012142;0;1;0;0
7017252707;0;1;0;0
5001061051;0;1;0;0
6323080371;0;1;1;0
0721063511;0;1;0;0
7017204929;0;1;0;0
1650080975;0;1;0;0
2222794630;0;1;0;0
1420000781;0;1;0;0
5904345985;0;1;0;0
5034053200;0;1;0;0
5050129841;0;1;0;0
7719193890;0;1;0;0
5260225799;0;1;0;0
4228012233;0;1;0;0
5916018904;0;1;0;0
5406654324;0;1;0;0
5406654437;0;1;0;0
2209027199;0;1;1;0
2464039097;0;1;0;0
2464033955;0;1;0;0
7842457873;0;1;0;0
4029040540;0;1;1;0
2464243092;0;1;0;0
4029040243;0;1;0;0
2465203857;0;1;0;0
7002011762;0;1;0;0
2314024849;0;1;0;0
2460224934;0;0;1;0
7604124876;0;1;0;0
0323121274;0;1;0;0
5003116281;0;1;0;0
6318009077;0;1;0;0
5429109798;0;1;0;0
6234150387;0;1;0;0
5254490319;0;0;1;0
7735148060;0;1;0;0
7706429267;0;1;0;0
7814294360;0;1;0;0
4501204852;0;1;0;0
1215022246;0;1;0;0
0545017475;0;1;0;0
5907018048;0;1;0;0
5930004188;0;1;0;0
2983011169;0;1;0;0
6685108910;0;1;0;0
6732121212;0;1;0;0
4345438233;0;1;0;0
7805348474;0;1;0;0
6949107862;0;1;0;0
1612009121;0;1;0;0
7806225789;0;1;0;0
2115005626;0;1;0;0
4217175973;0;1;0;0
8607009834;0;1;0;0
8608054526;0;1;0;0
5907047810;0;1;0;0
7839341004;0;1;0;0
2463229095;0;1;0;0
2703052038;0;1;1;0
0256020912;0;1;0;0
6027081470;0;1;0;0
7727294370;0;1;0;0
6952008269;0;1;0;0
5190061590;0;1;0;0
1643014844;0;1;0;0
6731012330;0;1;0;0
0205005553;1;0;0;0
0205005634;0;1;0;0
0242006026;0;0;1;0
3123226934;0;1;0;0
3123226846;0;1;0;0
6727012112;0;1;0;0
6922005140;0;1;0;0
6730044932;0;1;0;0
6731025636;0;1;0;0
6829003928;0;1;0;0
3906073331;0;1;0;0
2209038306;0;1;1;0
3906099097;0;1;0;0
5259083074;0;1;0;0
4024016656;0;1;0;0
2367006177;0;1;0;0
2464146701;0;1;0;0
6950224063;0;1;0;0
7719483656;0;1;0;0
3325013960;0;1;0;0
3025034455;0;1;0;0
5405032352;0;1;0;0
5017118345;0;1;0;0
7810743776;0;1;0;0
5505060674;0;1;0;0
2130072151;0;1;0;0
0816002725;0;1;0;0
7715783320;0;1;0;0
9204559989;0;1;0;0
7840048191;0;1;0;0
7536158049;0;1;0;0
7456030999;0;1;0;0
5038120225;0;1;0;0
3664217180;0;1;0;0
2223610275;0;1;0;0
7536158063;0;1;0;0
5521011995;0;1;0;0
3664217172;0;1;0;0
6915001120;0;1;0;0
7722737580;0;1;0;0
1017002512;0;1;0;0
2222787520;0;1;0;0
8905034096;0;1;0;0
5408189062;0;1;0;0
2919001251;0;1;1;0
5404023940;0;1;0;0
1513057090;0;1;0;0
7813236598;0;1;0;0
2222841978;0;1;0;0
7610112290;0;1;0;0
8602263026;0;1;0;0
6504013708;0;1;0;0
5914004582;0;1;0;0
3801115489;0;1;0;0
8617028297;0;1;0;0
3419012225;0;1;0;0
5007075124;0;1;0;0
4345250425;0;1;0;0
6605008172;0;1;0;0
7813437488;0;1;0;0
7802398300;0;1;0;0
7118817784;0;1;0;0
4345250496;0;1;1;0
3702028556;0;0;1;0
1903016772;0;1;0;0
1903016927;0;1;0;0
7018038061;0;1;0;0
7017063026;0;1;0;0
2720902077;0;1;1;0
3808158386;0;1;0;0
2444301966;0;1;1;0
6317049983;0;1;0;0
3808158636;0;1;0;0
7202152915;0;1;0;0
5074044080;0;1;0;0
7719743689;0;1;0;0
7733726325;0;1;0;0
7701921884;0;1;0;0
7202219581;0;1;0;0
7610078258;0;1;0;0
7727403358;0;1;0;0
7724462193;0;1;0;0
5047219365;0;1;0;0
6686111915;0;1;0;0
6658522078;0;1;0;0
2309169687;0;1;0;0
5007106527;0;1;0;0
6133007503;0;1;0;0
1435279286;0;1;0;0
7714931336;0;1;0;0
4205284576;0;1;0;0
7706811941;0;1;0;0
7751522846;0;1;0;0
7901544295;0;1;0;0
2224147268;0;1;0;0
7715718868;0;1;0;0
1701003971;0;1;0;0
4205082210;0;1;0;0
3328413950;0;1;0;0
6603021876;0;1;0;0
1701032690;0;1;0;0
1701000610;0;1;0;0
7826036331;0;1;0;0
5032184173;0;1;0;0
3015065253;0;1;1;0
5050087334;0;1;0;0
5921028552;0;1;0;0
6950095026;0;1;0;0
5904350463;0;1;0;0
2364015374;0;1;0;0
7743207255;0;1;0;0
1841071058;0;1;0;0
6452127821;0;1;0;0
1901070277;0;1;0;0
3025000978;0;1;0;0
3128023960;0;1;1;0
7447191485;0;1;0;0
7814140722;0;1;0;0
2462055544;0;1;0;0
5407964551;0;1;0;0
7456036623;0;1;0;0
0277920872;0;1;0;0
5911077751;0;1;0;0
7460035647;0;1;0;0
7451423026;0;1;0;0
7105050900;0;1;0;0
0400004507;0;1;0;0
7805706225;0;1;0;0
7017425614;0;1;0;0
5433105605;1;0;0;0
1326192613;0;1;0;0
2801159565;0;1;0;0
3815015660;0;1;0;0
2801159149;0;1;0;0
3815015981;0;1;0;0
3123154969;0;1;0;0
3815015847;0;1;0;0
6027112390;0;1;0;0
7807345775;0;1;0;0
3810043953;0;1;0;0
3810043304;0;1;0;0
7702288696;0;1;0;0
7734023290;0;1;0;0
6684026742;0;1;0;0
1901133093;0;0;1;0
7105049574;0;1;0;0
3816028020;0;1;0;0
5027248287;0;0;1;0
8602274349;0;1;0;0
7811633744;0;1;0;0
7816349800;0;1;0;0
7707377565;0;1;0;0
7734055969;0;1;0;0
3805710665;0;1;1;0
1513005045;0;1;0;0
2454013318;0;1;0;0
4616006695;0;1;0;0
6449040320;0;1;0;0
2312142406;0;1;0;0
3315095273;0;1;0;0
7721695418;0;1;0;0
5501099776;0;1;0;0
5816002234;0;1;0;0
7708532284;0;1;0;0
7701261934;0;1;0;0
6315633199;0;1;0;0
7723663740;0;1;0;0
1645027704;0;1;0;0
3664118816;0;1;0;0
3663038660;0;1;0;0
8612013610;0;1;0;0
8610020958;0;1;0;0
3662077280;0;1;0;0
8610021013;0;1;0;0
8610020997;0;1;0;0
1018004270;0;1;0;0
0326564250;0;1;0;0
3652901170;0;1;0;0
8603235913;0;1;0;0
7806552779;0;1;0;0
4109005942;0;1;1;0
3661171201;0;1;0;0
5501192479;0;1;0;0
2543132211;0;1;0;0
7816686115;0;1;0;0
5047217978;0;1;0;0
2511107692;0;1;0;0
3810077913;0;1;0;0
7724460502;0;1;0;0
6658521490;0;1;0;0
6319690215;0;1;0;0
7825507813;0;0;1;0
2315128375;0;1;0;0
2703029960;0;1;0;0
3812043910;0;1;0;0
7405011839;0;1;0;0
6625004722;0;1;0;0
4345150438;0;1;0;0
5406182600;0;1;0;0
5029113687;0;1;0;0
5401327588;0;1;0;0
6448011736;0;1;0;0
5043049708;0;1;0;0
7701365098;0;1;0;0
7430017351;0;1;0;0
6452105970;0;1;0;0
7717759676;0;1;0;0
3906313311;0;1;0;0
5032274701;0;1;0;0
5201000578;0;1;0;0
2626802999;0;1;0;0
7722822980;0;1;0;0
6617023224;0;1;0;0
8902009084;0;1;0;0
8905022051;0;1;1;0
8905030366;0;1;0;0
8905008804;0;1;0;0
8905016019;0;1;0;0
8905027613;0;1;0;0
2625034600;0;1;0;0
7810377992;0;1;0;0
4027120158;0;1;0;0
9105000325;0;1;1;0
3025012490;0;1;0;0
5422114132;0;1;1;0
3812156920;0;1;0;0
6168057431;0;0;1;0
6315624282;0;1;0;0
2014005901;0;1;0;0
1410005692;0;1;0;0
5008057255;0;1;0;0
6372011123;0;1;0;0
7804477935;0;1;0;0
3720004950;0;1;0;0
5610075581;0;0;1;0
5836640242;0;1;0;0
5836640235;0;1;0;0
7841337421;0;1;0;0
1660121469;0;1;0;0
7723887066;0;1;0;0
1435240070;0;1;1;0
1435240095;0;1;0;0
1435240377;0;1;0;0
6659190315;0;1;0;0
6730040462;0;1;0;0
6730017255;0;1;0;0
5254483992;0;1;0;0
5256000986;0;1;0;0
7014055796;0;1;0;0
7014056084;0;1;0;0
5263061620;0;1;0;0
7014055813;0;1;0;0
6027196513;0;1;0;0
7839113470;0;1;0;0
7734421358;0;1;0;0
7805743555;0;1;0;0
5258144380;0;1;0;0
9204571961;0;1;0;0
6612053923;0;1;0;0
1001339944;0;1;0;0
2124046026;0;1;0;0
3906377717;0;1;0;0
6658523265;0;1;0;0
7704479199;0;1;0;0
3664240527;0;1;0;0
4324006803;0;1;0;0
3728028695;0;1;0;0
7445020205;0;1;0;0
4221026445;0;1;0;0
1119005350;0;1;1;0
7445020685;0;1;0;0
1105018215;0;1;0;0
7445017121;0;0;1;0
5190913220;0;1;0;0
7731519676;0;1;0;0
2902062023;0;1;0;0
0919003382;0;1;0;0
7805444080;0;1;0;0
3525279950;0;1;0;0
1101062220;0;1;0;0
3525279929;0;1;0;0
6604012472;0;1;0;0
6319054210;0;1;0;0
5406163894;0;1;0;0
2466208488;0;1;0;0
5031000144;0;1;0;0
1657031825;0;1;0;0
1656002437;0;1;0;0
1658041209;0;0;1;0
6167071754;0;1;0;0
6167071546;0;1;0;0
2452028171;0;1;0;0
5105006746;0;1;0;0
0265024536;0;1;0;0
8610021711;0;1;0;0
3840006719;0;1;0;0
1435289767;0;1;0;0
1435289848;0;1;0;0
2462039983;0;1;0;0
7810302309;0;1;0;0
2405000235;0;1;0;0
4345404788;0;1;0;0
5045019956;0;1;0;0
6501268730;0;1;0;0
6678052906;0;1;0;0
1435289823;0;1;0;0
3851007560;0;1;0;0
7708336522;0;1;0;0
2224195328;0;1;0;0
5018196586;0;1;0;0
4345485882;0;1;0;0
7839109058;0;1;0;0
2509011288;0;1;0;0
6950223574;0;1;0;0
2543131514;0;1;0;0
7522004793;0;1;0;0
7731583424;0;1;0;0
2801166717;0;1;0;0
2635808235;0;1;0;0
1645018241;0;1;0;0
7203048233;0;1;0;0
6165124810;0;1;0;0
7202015637;0;1;0;0
0542032980;0;1;0;0
1113007908;0;1;0;0
5405356660;0;1;0;0
2723102738;0;1;0;0
4027043873;0;1;1;0
0276116450;0;1;0;0
2703011779;0;1;0;0
5190074423;0;1;0;0
5027258165;0;1;0;0
1101159705;0;1;0;0
0107032894;0;1;0;0
7801340058;0;1;0;0
3666223661;0;1;0;0
7814710860;0;1;0;0
6228050306;0;1;0;0
7805721008;0;1;0;0
7813298185;0;1;0;0
7325158160;0;1;0;0
0107033217;0;1;0;0
3665146069;0;1;0;0
9201523737;0;1;0;0
2721234866;0;1;0;0
6143095844;0;1;0;0
1660307255;0;1;0;0
7713451104;0;1;0;0
9103087169;0;1;0;0
5904359152;0;1;0;0
5641020913;0;1;0;0
